准确性权重,连续等待权重,不稳定权重,胜出方案,最小综合风险
0.39,0.33,0.27999999999999997,16/18,0.1261702842691554
0.39,0.34,0.26999999999999996,16/18,0.1279913650610227
0.39,0.35000000000000003,0.25999999999999995,16/18,0.12981244585289003
0.39,0.36,0.25,16/18,0.13163352664475733
0.39,0.37,0.24,16/18,0.13345460743662463
0.39,0.38,0.22999999999999998,16/18,0.13527568822849195
0.39,0.39,0.21999999999999997,16/18,0.13709676902035925
0.39,0.4,0.20999999999999996,16/18,0.13891784981222657
0.39,0.41000000000000003,0.19999999999999996,16/18,0.14073893060409387
0.39,0.42,0.19,16/18,0.14256001139596117
0.39,0.43,0.18,16/18,0.1443810921878285
0.39,0.44,0.16999999999999998,15/18,0.14512600096385167
0.39,0.45,0.15999999999999998,15/18,0.14527190786593833
0.39,0.46,0.14999999999999997,15/18,0.145417814768025
0.39,0.47000000000000003,0.13999999999999996,15/18,0.1455637216701117
0.39,0.48,0.13,15/18,0.14570962857219838
0.39,0.49,0.12,15/18,0.14585553547428506
0.39,0.5,0.10999999999999999,15/18,0.14600144237637172
0.39,0.51,0.09999999999999998,15/18,0.14614734927845838
0.39,0.52,0.08999999999999997,15/18,0.1462932561805451
0.39,0.53,0.07999999999999996,15/18,0.14643916308263177
0.39,0.54,0.06999999999999995,15/18,0.14658506998471843
0.39,0.55,0.05999999999999994,15/18,0.1467309768868051
0.39,0.56,0.04999999999999993,15/18,0.14687688378889177
0.39,0.5700000000000001,0.039999999999999925,15/18,0.14702279069097848
0.39,0.58,0.030000000000000027,15/18,0.1471686975930651
0.39,0.59,0.020000000000000018,15/18,0.14731460449515182
0.39,0.6,0.010000000000000009,15/18,0.1474605113972385
0.39,0.61,0.0,15/18,0.14760641829932517
0.4,0.0,0.6,18/22,0.01781502841738476
0.4,0.01,0.59,18/22,0.02194290428683366
0.4,0.02,0.58,18/22,0.026070780156282565
0.4,0.03,0.57,18/22,0.03019865602573147
0.4,0.04,0.5599999999999999,18/22,0.03432653189518037
0.4,0.05,0.5499999999999999,18/22,0.03845440776462927
0.4,0.06,0.54,18/22,0.04258228363407818
0.4,0.07,0.53,18/22,0.04671015950352708
0.4,0.08,0.52,18/22,0.05083803537297599
0.4,0.09,0.51,18/22,0.05496591124242489
0.4,0.1,0.5,18/22,0.0590937871118738
0.4,0.11,0.49,18/22,0.06322166298132269
0.4,0.12,0.48,18/22,0.06734953885077159
0.4,0.13,0.47,18/22,0.0714774147202205
0.4,0.14,0.45999999999999996,18/22,0.0756052905896694
0.4,0.15,0.44999999999999996,18/22,0.07973316645911831
0.4,0.16,0.43999999999999995,18/22,0.08386104232856721
0.4,0.17,0.42999999999999994,18/22,0.08798891819801612
0.4,0.18,0.42,18/22,0.09211679406746502
0.4,0.19,0.41,18/22,0.09624466993691393
0.4,0.2,0.39999999999999997,18/22,0.10037254580636283
0.4,0.21,0.39,16/18,0.10447307420617168
0.4,0.22,0.38,16/18,0.10629415499803899
0.4,0.23,0.37,16/18,0.10811523578990628
0.4,0.24,0.36,16/18,0.1099363165817736
0.4,0.25,0.35,16/18,0.1117573973736409
0.4,0.26,0.33999999999999997,16/18,0.11357847816550821
0.4,0.27,0.32999999999999996,16/18,0.11539955895737553
0.4,0.28,0.31999999999999995,16/18,0.11722063974924284
0.4,0.29,0.31,16/18,0.11904172054111012
0.4,0.3,0.3,16/18,0.12086280133297744
0.4,0.31,0.29,16/18,0.12268388212484475
0.4,0.32,0.27999999999999997,16/18,0.12450496291671206
0.4,0.33,0.26999999999999996,16/18,0.12632604370857936
0.4,0.34,0.25999999999999995,16/18,0.12814712450044669
0.4,0.35000000000000003,0.24999999999999994,16/18,0.12996820529231398
0.4,0.36,0.24,16/18,0.1317892860841813
0.4,0.37,0.22999999999999998,16/18,0.1336103668760486
0.4,0.38,0.21999999999999997,16/18,0.1354314476679159
0.4,0.39,0.20999999999999996,16/18,0.13725252845978322
0.4,0.4,0.19999999999999996,16/18,0.13907360925165052
0.4,0.41000000000000003,0.18999999999999995,16/18,0.14089469004351782
0.4,0.42,0.18,16/18,0.14271577083538514
0.4,0.43,0.16999999999999998,15/18,0.14417768629950956
0.4,0.44,0.15999999999999998,15/18,0.1443235932015962
0.4,0.45,0.14999999999999997,15/18,0.1444695001036829
0.4,0.46,0.13999999999999996,15/18,0.14461540700576958
0.4,0.47000000000000003,0.12999999999999995,15/18,0.14476131390785626
0.4,0.48,0.12,15/18,0.14490722080994295
0.4,0.49,0.10999999999999999,15/18,0.1450531277120296
0.4,0.5,0.09999999999999998,15/18,0.1451990346141163
0.4,0.51,0.08999999999999997,15/18,0.14534494151620297
0.4,0.52,0.07999999999999996,15/18,0.14549084841828963
0.4,0.53,0.06999999999999995,15/18,0.14563675532037632
0.4,0.54,0.05999999999999994,15/18,0.145782662222463
0.4,0.55,0.04999999999999993,15/18,0.14592856912454966
0.4,0.56,0.039999999999999925,15/18,0.14607447602663634
0.4,0.5700000000000001,0.029999999999999916,15/18,0.14622038292872303
0.4,0.58,0.020000000000000018,15/18,0.1463662898308097
0.4,0.59,0.010000000000000009,15/18,0.14651219673289637
0.4,0.6,0.0,15/18,0.14665810363498305
0.41000000000000003,0.0,0.59,18/22,0.01826040412781938
0.41000000000000003,0.01,0.58,18/22,0.022388279997268286
0.41000000000000003,0.02,0.57,18/22,0.026516155866717187
0.41000000000000003,0.03,0.5599999999999999,18/22,0.03064403173616609
0.41000000000000003,0.04,0.5499999999999999,18/22,0.03477190760561499
0.41000000000000003,0.05,0.5399999999999999,18/22,0.0388997834750639
0.41000000000000003,0.06,0.53,18/22,0.0430276593445128
0.41000000000000003,0.07,0.52,18/22,0.04715553521396171
0.41000000000000003,0.08,0.51,18/22,0.051283411083410606
0.41000000000000003,0.09,0.5,18/22,0.05541128695285951
0.41000000000000003,0.1,0.49,18/22,0.059539162822308415
0.41000000000000003,0.11,0.48,18/22,0.06366703869175731
0.41000000000000003,0.12,0.47,18/22,0.06779491456120622
0.41000000000000003,0.13,0.45999999999999996,18/22,0.07192279043065512
0.41000000000000003,0.14,0.44999999999999996,18/22,0.07605066630010403
0.41000000000000003,0.15,0.43999999999999995,18/22,0.08017854216955292
0.41000000000000003,0.16,0.42999999999999994,18/22,0.08430641803900182
0.41000000000000003,0.17,0.41999999999999993,18/22,0.08843429390845073
0.41000000000000003,0.18,0.41,18/22,0.09256216977789963
0.41000000000000003,0.19,0.39999999999999997,18/22,0.09669004564734854
0.41000000000000003,0.2,0.38999999999999996,18/22,0.10081792151679744
0.41000000000000003,0.21,0.38,16/18,0.10462883364559562
0.41000000000000003,0.22,0.37,16/18,0.10644991443746293
0.41000000000000003,0.23,0.36,16/18,0.10827099522933024
0.41000000000000003,0.24,0.35,16/18,0.11009207602119755
0.41000000000000003,0.25,0.33999999999999997,16/18,0.11191315681306485
0.41000000000000003,0.26,0.32999999999999996,16/18,0.11373423760493216
0.41000000000000003,0.27,0.31999999999999995,16/18,0.11555531839679947
0.41000000000000003,0.28,0.30999999999999994,16/18,0.11737639918866678
0.41000000000000003,0.29,0.3,16/18,0.11919747998053408
0.41000000000000003,0.3,0.29,16/18,0.12101856077240139
0.41000000000000003,0.31,0.27999999999999997,16/18,0.1228396415642687
0.41000000000000003,0.32,0.26999999999999996,16/18,0.12466072235613601
0.41000000000000003,0.33,0.25999999999999995,16/18,0.1264818031480033
0.41000000000000003,0.34,0.24999999999999994,16/18,0.12830288393987063
0.41000000000000003,0.35000000000000003,0.23999999999999994,16/18,0.13012396473173793
0.41000000000000003,0.36,0.22999999999999998,16/18,0.13194504552360525
0.41000000000000003,0.37,0.21999999999999997,16/18,0.13376612631547255
0.41000000000000003,0.38,0.20999999999999996,16/18,0.13558720710733985
0.41000000000000003,0.39,0.19999999999999996,16/18,0.13740828789920717
0.41000000000000003,0.4,0.18999999999999995,16/18,0.13922936869107447
0.41000000000000003,0.41000000000000003,0.17999999999999994,16/18,0.1410504494829418
0.41000000000000003,0.42,0.16999999999999998,16/18,0.1428715302748091
0.41000000000000003,0.43,0.15999999999999998,15/18,0.1433752785372541
0.41000000000000003,0.44,0.14999999999999997,15/18,0.14352118543934078
0.41000000000000003,0.45,0.13999999999999996,15/18,0.14366709234142747
0.41000000000000003,0.46,0.12999999999999995,15/18,0.14381299924351412
0.41000000000000003,0.47000000000000003,0.11999999999999994,15/18,0.14395890614560083
0.41000000000000003,0.48,0.10999999999999999,15/18,0.1441048130476875
0.41000000000000003,0.49,0.09999999999999998,15/18,0.14425071994977415
0.41000000000000003,0.5,0.08999999999999997,15/18,0.14439662685186086
0.41000000000000003,0.51,0.07999999999999996,15/18,0.14454253375394754
0.41000000000000003,0.52,0.06999999999999995,15/18,0.1446884406560342
0.41000000000000003,0.53,0.05999999999999994,15/18,0.14483434755812086
0.41000000000000003,0.54,0.04999999999999993,15/18,0.14498025446020754
0.41000000000000003,0.55,0.039999999999999925,15/18,0.14512616136229425
0.41000000000000003,0.56,0.029999999999999916,15/18,0.1452720682643809
0.41000000000000003,0.5700000000000001,0.019999999999999907,15/18,0.1454179751664676
0.41000000000000003,0.58,0.010000000000000009,15/18,0.14556388206855428
0.41000000000000003,0.59,0.0,15/18,0.14570978897064094
0.42,0.0,0.5800000000000001,18/22,0.018705779838253996
0.42,0.01,0.5700000000000001,18/22,0.022833655707702898
0.42,0.02,0.56,18/22,0.026961531577151802
0.42,0.03,0.55,18/22,0.031089407446600707
0.42,0.04,0.54,18/22,0.035217283316049605
0.42,0.05,0.53,18/22,0.03934515918549851
0.42,0.06,0.52,18/22,0.043473035054947415
0.42,0.07,0.51,18/22,0.04760091092439632
0.42,0.08,0.5000000000000001,18/22,0.051728786793845224
0.42,0.09,0.4900000000000001,18/22,0.05585666266329413
0.42,0.1,0.4800000000000001,18/22,0.059984538532743034
0.42,0.11,0.4700000000000001,18/22,0.06411241440219193
0.42,0.12,0.4600000000000001,18/22,0.06824029027164083
0.42,0.13,0.45000000000000007,18/22,0.07236816614108973
0.42,0.14,0.44000000000000006,18/22,0.07649604201053864
0.42,0.15,0.43000000000000005,18/22,0.08062391787998754
0.42,0.16,0.42000000000000004,18/22,0.08475179374943645
0.42,0.17,0.41000000000000003,18/22,0.08887966961888535
0.42,0.18,0.4000000000000001,18/22,0.09300754548833426
0.42,0.19,0.39000000000000007,18/22,0.09713542135778316
0.42,0.2,0.38000000000000006,18/22,0.10126329722723207
0.42,0.21,0.3700000000000001,16/18,0.10478459308501958
0.42,0.22,0.3600000000000001,16/18,0.1066056738768869
0.42,0.23,0.3500000000000001,16/18,0.10842675466875419
0.42,0.24,0.3400000000000001,16/18,0.1102478354606215
0.42,0.25,0.33000000000000007,16/18,0.11206891625248883
0.42,0.26,0.32000000000000006,16/18,0.11388999704435612
0.42,0.27,0.31000000000000005,16/18,0.11571107783622343
0.42,0.28,0.30000000000000004,16/18,0.11753215862809074
0.42,0.29,0.2900000000000001,16/18,0.11935323941995804
0.42,0.3,0.2800000000000001,16/18,0.12117432021182535
0.42,0.31,0.2700000000000001,16/18,0.12299540100369266
0.42,0.32,0.26000000000000006,16/18,0.12481648179555997
0.42,0.33,0.25000000000000006,16/18,0.12663756258742728
0.42,0.34,0.24000000000000005,16/18,0.12845864337929458
0.42,0.35000000000000003,0.23000000000000004,16/18,0.1302797241711619
0.42,0.36,0.22000000000000008,16/18,0.1321008049630292
0.42,0.37,0.21000000000000008,16/18,0.1339218857548965
0.42,0.38,0.20000000000000007,16/18,0.13574296654676382
0.42,0.39,0.19000000000000006,16/18,0.13756404733863112
0.42,0.4,0.18000000000000005,16/18,0.13938512813049844
0.42,0.41000000000000003,0.17000000000000004,16/18,0.14120620892236577
0.42,0.42,0.1600000000000001,15/18,0.14242696387291198
0.42,0.43,0.15000000000000008,15/18,0.1425728707749987
0.42,0.44,0.14000000000000007,15/18,0.14271877767708535
0.42,0.45,0.13000000000000006,15/18,0.14286468457917204
0.42,0.46,0.12000000000000005,15/18,0.1430105914812587
0.42,0.47000000000000003,0.11000000000000004,15/18,0.14315649838334538
0.42,0.48,0.10000000000000009,15/18,0.14330240528543206
0.42,0.49,0.09000000000000008,15/18,0.14344831218751875
0.42,0.5,0.08000000000000007,15/18,0.1435942190896054
0.42,0.51,0.07000000000000006,15/18,0.1437401259916921
0.42,0.52,0.06000000000000005,15/18,0.14388603289377877
0.42,0.53,0.050000000000000044,15/18,0.14403193979586545
0.42,0.54,0.040000000000000036,15/18,0.1441778466979521
0.42,0.55,0.030000000000000027,15/18,0.1443237536000388
0.42,0.56,0.020000000000000018,15/18,0.14446966050212548
0.42,0.5700000000000001,0.010000000000000009,15/18,0.14461556740421216
0.42,0.58,1.1102230246251565e-16,15/18,0.14476147430629885
0.43,0.0,0.5700000000000001,18/22,0.019151155548688615
0.43,0.01,0.56,18/22,0.023279031418137516
0.43,0.02,0.55,18/22,0.02740690728758642
0.43,0.03,0.54,18/22,0.031534783157035326
0.43,0.04,0.53,18/22,0.03566265902648423
0.43,0.05,0.52,18/22,0.039790534895933136
0.43,0.06,0.51,18/22,0.043918410765382034
0.43,0.07,0.5,18/22,0.04804628663483094
0.43,0.08,0.49000000000000005,18/22,0.052174162504279836
0.43,0.09,0.4800000000000001,18/22,0.05630203837372874
0.43,0.1,0.4700000000000001,18/22,0.060429914243177646
0.43,0.11,0.4600000000000001,18/22,0.06455779011262655
0.43,0.12,0.45000000000000007,18/22,0.06868566598207546
0.43,0.13,0.44000000000000006,18/22,0.07281354185152436
0.43,0.14,0.43000000000000005,18/22,0.07694141772097327
0.43,0.15,0.42000000000000004,18/22,0.08106929359042216
0.43,0.16,0.41000000000000003,18/22,0.08519716945987106
0.43,0.17,0.4,18/22,0.08932504532931997
0.43,0.18,0.39000000000000007,18/22,0.09345292119876887
0.43,0.19,0.38000000000000006,18/22,0.09758079706821778
0.43,0.2,0.37000000000000005,18/22,0.10170867293766668
0.43,0.21,0.3600000000000001,16/18,0.10494035252444353
0.43,0.22,0.3500000000000001,16/18,0.10676143331631084
0.43,0.23,0.3400000000000001,16/18,0.10858251410817815
0.43,0.24,0.33000000000000007,16/18,0.11040359490004548
0.43,0.25,0.32000000000000006,16/18,0.11222467569191277
0.43,0.26,0.31000000000000005,16/18,0.11404575648378007
0.43,0.27,0.30000000000000004,16/18,0.11586683727564738
0.43,0.28,0.29000000000000004,16/18,0.11768791806751469
0.43,0.29,0.2800000000000001,16/18,0.11950899885938199
0.43,0.3,0.2700000000000001,16/18,0.1213300796512493
0.43,0.31,0.26000000000000006,16/18,0.12315116044311661
0.43,0.32,0.25000000000000006,16/18,0.12497224123498392
0.43,0.33,0.24000000000000005,16/18,0.12679332202685123
0.43,0.34,0.23000000000000004,16/18,0.12861440281871855
0.43,0.35000000000000003,0.22000000000000003,16/18,0.13043548361058585
0.43,0.36,0.21000000000000008,16/18,0.13225656440245315
0.43,0.37,0.20000000000000007,16/18,0.13407764519432047
0.43,0.38,0.19000000000000006,16/18,0.13589872598618777
0.43,0.39,0.18000000000000005,16/18,0.1377198067780551
0.43,0.4,0.17000000000000004,16/18,0.13954088756992242
0.43,0.41000000000000003,0.16000000000000003,16/18,0.14136196836178969
0.43,0.42,0.15000000000000008,15/18,0.14162455611065658
0.43,0.43,0.14000000000000007,15/18,0.14177046301274324
0.43,0.44,0.13000000000000006,15/18,0.14191636991482992
0.43,0.45,0.12000000000000005,15/18,0.14206227681691658
0.43,0.46,0.11000000000000004,15/18,0.1422081837190033
0.43,0.47000000000000003,0.10000000000000003,15/18,0.14235409062108997
0.43,0.48,0.09000000000000008,15/18,0.14249999752317663
0.43,0.49,0.08000000000000007,15/18,0.1426459044252633
0.43,0.5,0.07000000000000006,15/18,0.14279181132735
0.43,0.51,0.06000000000000005,15/18,0.14293771822943666
0.43,0.52,0.050000000000000044,15/18,0.14308362513152334
0.43,0.53,0.040000000000000036,15/18,0.14322953203361
0.43,0.54,0.030000000000000027,15/18,0.14337543893569668
0.43,0.55,0.020000000000000018,15/18,0.14352134583778337
0.43,0.56,0.010000000000000009,15/18,0.14366725273987005
0.43,0.5700000000000001,0.0,15/18,0.14381315964195673
0.44,0.0,0.56,18/22,0.019596531259123237
0.44,0.01,0.55,18/22,0.023724407128572142
0.44,0.02,0.54,18/22,0.027852282998021043
0.44,0.03,0.53,18/22,0.031980158867469945
0.44,0.04,0.52,18/22,0.03610803473691885
0.44,0.05,0.51,18/22,0.040235910606367754
0.44,0.06,0.5,18/22,0.04436378647581665
0.44,0.07,0.49000000000000005,18/22,0.04849166234526556
0.44,0.08,0.48000000000000004,18/22,0.05261953821471446
0.44,0.09,0.4700000000000001,18/22,0.05674741408416337
0.44,0.1,0.4600000000000001,18/22,0.06087528995361227
0.44,0.11,0.45000000000000007,18/22,0.06500316582306118
0.44,0.12,0.44000000000000006,18/22,0.06913104169251008
0.44,0.13,0.43000000000000005,18/22,0.07325891756195899
0.44,0.14,0.42000000000000004,18/22,0.07738679343140789
0.44,0.15,0.41000000000000003,18/22,0.08151466930085678
0.44,0.16,0.4,18/22,0.08564254517030569
0.44,0.17,0.39,18/22,0.08977042103975459
0.44,0.18,0.38000000000000006,18/22,0.0938982969092035
0.44,0.19,0.37000000000000005,18/22,0.0980261727786524
0.44,0.2,0.36000000000000004,18/22,0.1021540486481013
0.44,0.21,0.3500000000000001,16/18,0.10509611196386749
0.44,0.22,0.3400000000000001,16/18,0.1069171927557348
0.44,0.23,0.33000000000000007,16/18,0.10873827354760213
0.44,0.24,0.32000000000000006,16/18,0.11055935433946942
0.44,0.25,0.31000000000000005,16/18,0.11238043513133672
0.44,0.26,0.30000000000000004,16/18,0.11420151592320403
0.44,0.27,0.29000000000000004,16/18,0.11602259671507134
0.44,0.28,0.28,16/18,0.11784367750693867
0.44,0.29,0.2700000000000001,16/18,0.11966475829880595
0.44,0.3,0.26000000000000006,16/18,0.12148583909067326
0.44,0.31,0.25000000000000006,16/18,0.12330691988254057
0.44,0.32,0.24000000000000005,16/18,0.12512800067440788
0.44,0.33,0.23000000000000004,16/18,0.12694908146627518
0.44,0.34,0.22000000000000003,16/18,0.1287701622581425
0.44,0.35000000000000003,0.21000000000000002,16/18,0.1305912430500098
0.44,0.36,0.20000000000000007,16/18,0.13241232384187712
0.44,0.37,0.19000000000000006,16/18,0.13423340463374442
0.44,0.38,0.18000000000000005,16/18,0.13605448542561174
0.44,0.39,0.17000000000000004,16/18,0.13787556621747907
0.44,0.4,0.16000000000000003,16/18,0.13969664700934636
0.44,0.41000000000000003,0.15000000000000002,15/18,0.14067624144631444
0.44,0.42,0.14000000000000007,15/18,0.14082214834840112
0.44,0.43,0.13000000000000006,15/18,0.1409680552504878
0.44,0.44,0.12000000000000005,15/18,0.14111396215257446
0.44,0.45,0.11000000000000004,15/18,0.14125986905466115
0.44,0.46,0.10000000000000003,15/18,0.14140577595674783
0.44,0.47000000000000003,0.09000000000000002,15/18,0.14155168285883452
0.44,0.48,0.08000000000000007,15/18,0.14169758976092117
0.44,0.49,0.07000000000000006,15/18,0.14184349666300788
0.44,0.5,0.06000000000000005,15/18,0.14198940356509454
0.44,0.51,0.050000000000000044,15/18,0.14213531046718123
0.44,0.52,0.040000000000000036,15/18,0.14228121736926788
0.44,0.53,0.030000000000000027,15/18,0.14242712427135457
0.44,0.54,0.020000000000000018,15/18,0.14257303117344125
0.44,0.55,0.010000000000000009,15/18,0.14271893807552793
0.44,0.56,0.0,15/18,0.1428648449776146
0.45,0.0,0.55,18/22,0.020041906969557856
0.45,0.01,0.54,18/22,0.02416978283900676
0.45,0.02,0.53,18/22,0.028297658708455662
0.45,0.03,0.52,18/22,0.03242553457790456
0.45,0.04,0.51,18/22,0.03655341044735347
0.45,0.05,0.5,18/22,0.04068128631680237
0.45,0.06,0.49000000000000005,18/22,0.04480916218625128
0.45,0.07,0.48000000000000004,18/22,0.04893703805570018
0.45,0.08,0.47000000000000003,18/22,0.05306491392514908
0.45,0.09,0.4600000000000001,18/22,0.057192789794597985
0.45,0.1,0.45000000000000007,18/22,0.06132066566404689
0.45,0.11,0.44000000000000006,18/22,0.06544854153349579
0.45,0.12,0.43000000000000005,18/22,0.06957641740294469
0.45,0.13,0.42000000000000004,18/22,0.0737042932723936
0.45,0.14,0.41000000000000003,18/22,0.0778321691418425
0.45,0.15,0.4,18/22,0.0819600450112914
0.45,0.16,0.39,18/22,0.0860879208807403
0.45,0.17,0.38,18/22,0.0902157967501892
0.45,0.18,0.37000000000000005,18/22,0.09434367261963811
0.45,0.19,0.36000000000000004,18/22,0.09847154848908701
0.45,0.2,0.35000000000000003,18/22,0.10259942435853592
0.45,0.21,0.3400000000000001,16/18,0.10525187140329145
0.45,0.22,0.33000000000000007,16/18,0.10707295219515878
0.45,0.23,0.32000000000000006,16/18,0.10889403298702607
0.45,0.24,0.31000000000000005,16/18,0.11071511377889337
0.45,0.25,0.30000000000000004,16/18,0.11253619457076068
0.45,0.26,0.29000000000000004,16/18,0.11435727536262799
0.45,0.27,0.28,16/18,0.11617835615449532
0.45,0.28,0.27,16/18,0.11799943694636261
0.45,0.29,0.26000000000000006,16/18,0.11982051773822991
0.45,0.3,0.25000000000000006,16/18,0.12164159853009722
