repeat,target,metric,value
1735,T21,roc_auc,0.588265306122449
1735,T21,brier,0.01643542182391555
1735,any,sensitivity,0.9245283018867925
1735,any,specificity,0.3724770642201835
1735,any,precision,0.12531969309462915
1735,any,f2,0.40630182421227196
1735,any,pr_auc,0.4064819070661071
1735,any,roc_auc,0.7943915527090184
1735,any,brier,0.07160717088221376
1735,z3_T13,sensitivity,0.09523809523809523
1735,z3_T13,specificity,0.9584055459272097
1735,z3_T13,precision,0.07692307692307693
1735,z3_T13,f2,0.09090909090909091
1735,z3_T13,pr_auc,0.05844157902932311
1735,z3_T13,roc_auc,0.5453495089543616
1735,z3_T13,brier,
1735,z3_T18,sensitivity,0.0
1735,z3_T18,specificity,0.9553571428571429
1735,z3_T18,precision,0.0
1735,z3_T18,f2,0.0
1735,z3_T18,pr_auc,0.09075839643585043
1735,z3_T18,roc_auc,0.5896616541353383
1735,z3_T18,brier,
1735,z3_T21,sensitivity,0.0
1735,z3_T21,specificity,0.9965986394557823
1735,z3_T21,precision,0.0
1735,z3_T21,f2,0.0
1735,z3_T21,pr_auc,0.06388684071052736
1735,z3_T21,roc_auc,0.6146258503401361
1735,z3_T21,brier,
1736,T13,sensitivity,0.8125
1736,T13,specificity,0.25609756097560976
1736,T13,precision,0.05739514348785872
1736,T13,f2,0.22375215146299485
1736,T13,pr_auc,0.17851833325728766
1736,T13,roc_auc,0.6996406794425087
1736,T13,brier,0.04833728766323203
1736,T18,sensitivity,0.9230769230769231
1736,T18,specificity,0.5341959334565619
1736,T18,precision,0.19230769230769232
1736,T18,f2,0.5244755244755245
1736,T18,pr_auc,0.5277413810471141
1736,T18,roc_auc,0.8261623773638562
1736,T18,brier,0.07468394220518028
1736,T21,sensitivity,0.8
1736,T21,specificity,0.34348561759729274
1736,T21,precision,0.03
1736,T21,f2,0.13043478260869565
1736,T21,pr_auc,0.03363633679516401
1736,T21,roc_auc,0.3844331641285956
1736,T21,brier,0.024229799085757422
1736,any,sensitivity,0.8636363636363636
1736,any,specificity,0.40540540540540543
1736,any,precision,0.19791666666666666
1736,any,f2,0.5163043478260869
1736,any,pr_auc,0.5497031283031375
1736,any,roc_auc,0.7922077922077922
1736,any,brier,0.09745340812325948
1736,z3_T13,sensitivity,0.0625
1736,z3_T13,specificity,0.980836236933798
1736,z3_T13,precision,0.15384615384615385
1736,z3_T13,f2,0.07092198581560284
1736,z3_T13,pr_auc,0.0970044078556638
1736,z3_T13,roc_auc,0.5432817944250872
1736,z3_T13,brier,
1736,z3_T18,sensitivity,0.0
1736,z3_T18,specificity,0.944547134935305
1736,z3_T18,precision,0.0
1736,z3_T18,f2,0.0
1736,z3_T18,pr_auc,0.10774200882338245
1736,z3_T18,roc_auc,0.4805630598606569
1736,z3_T18,brier,
1736,z3_T21,sensitivity,0.0
1736,z3_T21,specificity,0.9898477157360406
1736,z3_T21,precision,0.0
1736,z3_T21,f2,0.0
1736,z3_T21,pr_auc,0.030961508987769587
1736,z3_T21,roc_auc,0.5391990975747321
1736,z3_T21,brier,
1737,T13,sensitivity,0.7619047619047619
1737,T13,specificity,0.29747899159663865
1737,T13,precision,0.03686635944700461
1737,T13,f2,0.15444015444015444
1737,T13,pr_auc,0.12094605114223349
1737,T13,roc_auc,0.6614645858343338
1737,T13,brier,0.032133106321740545
1737,T18,sensitivity,0.8717948717948718
1737,T18,specificity,0.49220103986135183
1737,T18,precision,0.10397553516819572
1737,T18,f2,0.35196687370600416
1737,T18,pr_auc,0.29965176450093167
1737,T18,roc_auc,0.7696084966448917
1737,T18,brier,0.05469156298177276
1737,T21,sensitivity,0.7777777777777778
1737,T21,specificity,0.3014827018121911
1737,T21,precision,0.016241299303944315
1737,T21,f2,0.07494646680942184
1737,T21,pr_auc,0.0316332078129799
1737,T21,roc_auc,0.39245835621453407
1737,T21,brier,0.014474690041772464
1737,any,sensitivity,0.8
1737,any,specificity,0.41906474820143885
1737,any,precision,0.1293800539083558
1737,any,f2,0.39279869067103107
1737,any,pr_auc,0.3640544878046397
1737,any,roc_auc,0.7308153477218226
1737,any,brier,0.07964729198622023
1737,z3_T13,sensitivity,0.047619047619047616
1737,z3_T13,specificity,0.9764705882352941
1737,z3_T13,precision,0.06666666666666667
1737,z3_T13,f2,0.050505050505050504
1737,z3_T13,pr_auc,0.034858577457664276
1737,z3_T13,roc_auc,0.3794317727090837
1737,z3_T13,brier,
1737,z3_T18,sensitivity,0.0
1737,z3_T18,specificity,0.9480069324090121
1737,z3_T18,precision,0.0
1737,z3_T18,f2,0.0
1737,z3_T18,pr_auc,0.07656639811208356
1737,z3_T18,roc_auc,0.5514820246189397
1737,z3_T18,brier,
1737,z3_T21,sensitivity,0.0
1737,z3_T21,specificity,0.9983525535420099
1737,z3_T21,precision,0.0
1737,z3_T21,f2,0.0
1737,z3_T21,pr_auc,0.03831461762944581
1737,z3_T21,roc_auc,0.5253523704924035
1737,z3_T21,brier,
1738,T13,sensitivity,1.0
1738,T13,specificity,0.3038194444444444
1738,T13,precision,0.04295942720763723
1738,T13,f2,0.18329938900203666
1738,T13,pr_auc,0.20242624184724994
1738,T13,roc_auc,0.8867669753086419
1738,T13,brier,0.027595238706316468
1738,T18,sensitivity,0.8541666666666666
1738,T18,specificity,0.5476190476190477
1738,T18,precision,0.1423611111111111
1738,T18,f2,0.4270833333333333
1738,T18,pr_auc,0.4453592706430989
1738,T18,roc_auc,0.7943757631257631
1738,T18,brier,0.06025935991443104
1738,T21,sensitivity,0.7777777777777778
1738,T21,specificity,0.3247863247863248
1738,T21,precision,0.017412935323383085
1738,T21,f2,0.07990867579908675
1738,T21,pr_auc,0.030499434894474892
1738,T21,roc_auc,0.5502374169040835
1738,T21,brier,0.014935679991162657
1738,any,sensitivity,0.8596491228070176
1738,any,specificity,0.4301675977653631
1738,any,precision,0.13802816901408452
1738,any,f2,0.4202401372212693
1738,any,pr_auc,0.501303892252919
1738,any,roc_auc,0.8137475905779346
1738,any,brier,0.06988927782558771
1738,z3_T13,sensitivity,0.1111111111111111
1738,z3_T13,specificity,0.9774305555555556
1738,z3_T13,precision,0.13333333333333333
1738,z3_T13,f2,0.11494252873563218
1738,z3_T13,pr_auc,0.07815993875022902
1738,z3_T13,roc_auc,0.6195987654320987
1738,z3_T13,brier,
1738,z3_T18,sensitivity,0.0
1738,z3_T18,specificity,0.9597069597069597
1738,z3_T18,precision,0.0
1738,z3_T18,f2,0.0
1738,z3_T18,pr_auc,0.08407825287035231
1738,z3_T18,roc_auc,0.5305250305250305
1738,z3_T18,brier,
1738,z3_T21,sensitivity,0.0
1738,z3_T21,specificity,0.9965811965811966
1738,z3_T21,precision,0.0
1738,z3_T21,f2,0.0
1738,z3_T21,pr_auc,0.021209864935044988
1738,z3_T21,roc_auc,0.5181386514719848
1738,z3_T21,brier,
1739,T13,sensitivity,1.0
1739,T13,specificity,0.3391304347826087
1739,T13,precision,0.0379746835443038
1739,T13,f2,0.16483516483516483
1739,T13,pr_auc,0.17655042676276297
1739,T13,roc_auc,0.8993623188405797
1739,T13,brier,0.0235666224702498
1739,T18,sensitivity,0.7954545454545454
1739,T18,specificity,0.5201465201465202
1739,T18,precision,0.11784511784511785
1739,T18,f2,0.3699788583509514
1739,T18,pr_auc,0.342634875351988
1739,T18,roc_auc,0.7421328671328671
1739,T18,brier,0.06163589560419071
1739,T21,sensitivity,0.7857142857142857
1739,T21,specificity,0.3003472222222222
1739,T21,precision,0.026570048309178744
1739,T21,f2,0.11702127659574468
1739,T21,pr_auc,0.07241622535632666
1739,T21,roc_auc,0.546875
1739,T21,brier,0.023133912206098717
1739,any,sensitivity,0.7966101694915254
1739,any,specificity,0.3973634651600753
1739,any,precision,0.12806539509536785
1739,any,f2,0.38971807628524047
1739,any,pr_auc,0.40311846853168554
1739,any,roc_auc,0.728590124166108
1739,any,brier,0.08031798518273597
1739,z3_T13,sensitivity,0.2
1739,z3_T13,specificity,0.9565217391304348
1739,z3_T13,precision,0.10714285714285714
1739,z3_T13,f2,0.17045454545454544
1739,z3_T13,pr_auc,0.07788970185565207
1739,z3_T13,roc_auc,0.6466086956521739
1739,z3_T13,brier,
1739,z3_T18,sensitivity,0.0
1739,z3_T18,specificity,0.9615384615384616
1739,z3_T18,precision,0.0
1739,z3_T18,f2,0.0
1739,z3_T18,pr_auc,0.077391600312652
1739,z3_T18,roc_auc,0.48921911421911424
1739,z3_T18,brier,
1739,z3_T21,sensitivity,0.0
1739,z3_T21,specificity,0.9947916666666666
1739,z3_T21,precision,0.0
1739,z3_T21,f2,0.0
1739,z3_T21,pr_auc,0.02066606437113145
1739,z3_T21,roc_auc,0.3950892857142857
1739,z3_T21,brier,
1740,T13,sensitivity,1.0
1740,T13,specificity,0.3048780487804878
1740,T13,precision,0.05673758865248227
1740,T13,f2,0.23121387283236994
1740,T13,pr_auc,0.1846239968076126
1740,T13,roc_auc,0.837253193960511
1740,T13,brier,0.03632175213384375
1740,T18,sensitivity,0.8888888888888888
1740,T18,specificity,0.5551537070524413
1740,T18,precision,0.13986013986013987
1740,T18,f2,0.4291845493562232
1740,T18,pr_auc,0.4463613921297948
1740,T18,roc_auc,0.8103074141048825
1740,T18,brier,0.05618858259432835
1740,T21,sensitivity,0.7692307692307693
1740,T21,specificity,0.30427350427350425
1740,T21,precision,0.023980815347721823
1740,T21,f2,0.10660980810234541
1740,T21,pr_auc,0.031015102158893526
1740,T21,roc_auc,0.4575936883629191
1740,T21,brier,0.021322019558295085
1740,any,sensitivity,0.8888888888888888
1740,any,specificity,0.44485981308411215
1740,any,precision,0.15864022662889518
1740,any,f2,0.4628099173553719
1740,any,pr_auc,0.4975574875069761
1740,any,roc_auc,0.8264352469959946
1740,any,brier,0.07521359266768121
1740,z3_T13,sensitivity,0.08333333333333333
1740,z3_T13,specificity,0.9634146341463414
1740,z3_T13,precision,0.08695652173913043
1740,z3_T13,f2,0.08403361344537816
1740,z3_T13,pr_auc,0.06335132815042864
1740,z3_T13,roc_auc,0.5566202090592335
1740,z3_T13,brier,
1740,z3_T18,sensitivity,0.0
1740,z3_T18,specificity,0.9312839059674503
1740,z3_T18,precision,0.0
1740,z3_T18,f2,0.0
1740,z3_T18,pr_auc,0.0715560934362375
1740,z3_T18,roc_auc,0.46823387582881254
1740,z3_T18,brier,
1740,z3_T21,sensitivity,0.0
1740,z3_T21,specificity,0.9965811965811966
1740,z3_T21,precision,0.0
1740,z3_T21,f2,0.0
1740,z3_T21,pr_auc,0.063493138200093
1740,z3_T21,roc_auc,0.6481262327416174
1740,z3_T21,brier,
1741,T13,sensitivity,0.8928571428571429
1741,T13,specificity,0.3396880415944541
1741,T13,precision,0.06157635467980296
1741,T13,f2,0.2413127413127413
1741,T13,pr_auc,0.15408096586593092
1741,T13,roc_auc,0.7420153503342412
1741,T13,brier,0.0425006791853408
1741,T18,sensitivity,0.819672131147541
1741,T18,specificity,0.5625
1741,T18,precision,0.1736111111111111
1741,T18,f2,0.4699248120300752
1741,T18,pr_auc,0.4536187654462114
1741,T18,roc_auc,0.7835251928640308
1741,T18,brier,0.07537830708688495
1741,T21,sensitivity,0.7142857142857143
1741,T21,specificity,0.3010033444816054
1741,T21,precision,0.01182033096926714
1741,T21,f2,0.05543237250554324
1741,T21,pr_auc,0.009721280857524446
1741,T21,roc_auc,0.30960344003822265
1741,T21,brier,0.011604163459689693
1741,any,sensitivity,0.8831168831168831
1741,any,specificity,0.44696969696969696
1741,any,precision,0.18888888888888888
1741,any,f2,0.5089820359281437
1741,any,pr_auc,0.4982797190276578
1741,any,roc_auc,0.7887396694214875
1741,any,brier,0.09013448494090125
1741,z3_T13,sensitivity,0.03571428571428571
1741,z3_T13,specificity,0.951473136915078
1741,z3_T13,precision,0.034482758620689655
1741,z3_T13,f2,0.03546099290780142
1741,z3_T13,pr_auc,0.05418449574764732
1741,z3_T13,roc_auc,0.486444664520921
1741,z3_T13,brier,
1741,z3_T18,sensitivity,0.0
1741,z3_T18,specificity,0.9227941176470589
1741,z3_T18,precision,0.0
1741,z3_T18,f2,0.0
1741,z3_T18,pr_auc,0.11546676826574229
1741,z3_T18,roc_auc,0.5801289778206364
1741,z3_T18,brier,
1741,z3_T21,sensitivity,0.0
1741,z3_T21,specificity,0.9949832775919732
1741,z3_T21,precision,0.0
1741,z3_T21,f2,0.0
1741,z3_T21,pr_auc,0.021549260453334346
1741,z3_T21,roc_auc,0.5953177257525084
1741,z3_T21,brier,
1742,T13,sensitivity,0.8
1742,T13,specificity,0.3256198347107438
1742,T13,precision,0.03773584905660377
1742,T13,f2,0.15873015873015872
1742,T13,pr_auc,0.10644785065093083
1742,T13,roc_auc,0.6394214876033057
1742,T13,brier,0.03058142785405139
1742,T18,sensitivity,0.8666666666666667
1742,T18,specificity,0.4896551724137931
1742,T18,precision,0.11641791044776119
1742,T18,f2,0.3786407766990291
1742,T18,pr_auc,0.42021151155116077
1742,T18,roc_auc,0.8148275862068965
1742,T18,brier,0.05490238426135075
1742,T21,sensitivity,0.7142857142857143
1742,T21,specificity,0.27993527508090615
1742,T21,precision,0.011111111111111112
1742,T21,f2,0.05230125523012552
1742,T21,pr_auc,0.062354918035053435
1742,T21,roc_auc,0.577207582061951
1742,T21,brier,0.01113914827738922
1742,any,sensitivity,0.85
1742,any,specificity,0.3752212389380531
1742,any,precision,0.12623762376237624
1742,any,f2,0.39596273291925466
1742,any,pr_auc,0.46772216093801583
1742,any,roc_auc,0.7659882005899705
1742,any,brier,0.07307960519708305
1742,z3_T13,sensitivity,0.1
1742,z3_T13,specificity,0.9603305785123967
1742,z3_T13,precision,0.07692307692307693
1742,z3_T13,f2,0.09433962264150944
1742,z3_T13,pr_auc,0.043693475961572206
1742,z3_T13,roc_auc,0.45917355371900825
1742,z3_T13,brier,
1742,z3_T18,sensitivity,0.0
1742,z3_T18,specificity,0.9482758620689655
1742,z3_T18,precision,0.0
1742,z3_T18,f2,0.0
1742,z3_T18,pr_auc,0.07398519866585476
1742,z3_T18,roc_auc,0.4956704980842912
1742,z3_T18,brier,
1742,z3_T21,sensitivity,0.0
1742,z3_T21,specificity,0.9951456310679612
1742,z3_T21,precision,0.0
1742,z3_T21,f2,0.0
1742,z3_T21,pr_auc,0.009485891699829432
1742,z3_T21,roc_auc,0.33379565418400375
1742,z3_T21,brier,
1743,T13,sensitivity,0.8636363636363636
1743,T13,specificity,0.31864406779661014
1743,T13,precision,0.04513064133016627
1743,T13,f2,0.18664047151277013
1743,T13,pr_auc,0.1188605533401878
1743,T13,roc_auc,0.7422187981510016
1743,T13,brier,0.03362979482291385
1743,T18,sensitivity,0.8536585365853658
1743,T18,specificity,0.5481611208406305
1743,T18,precision,0.11945392491467577
1743,T18,f2,0.38293216630196936
1743,T18,pr_auc,0.31773659772799073
1743,T18,roc_auc,0.7616077912092606
1743,T18,brier,0.0552216198162786
1743,T21,sensitivity,0.8125
1743,T21,specificity,0.33053691275167785
1743,T21,precision,0.03155339805825243
1743,T21,f2,0.13655462184873948
1743,T21,pr_auc,0.04121435621480778
1743,T21,roc_auc,0.5191904362416108
1743,T21,brier,0.02549196152255207
1743,any,sensitivity,0.765625
1743,any,specificity,0.44525547445255476
1743,any,precision,0.1388101983002833
1743,any,f2,0.40229885057471265
1743,any,pr_auc,0.365038042447775
1743,any,roc_auc,0.7311245437956204
1743,any,brier,0.08316526584820942
1743,z3_T13,sensitivity,0.045454545454545456
1743,z3_T13,specificity,0.9440677966101695
1743,z3_T13,precision,0.029411764705882353
1743,z3_T13,f2,0.040983606557377046
1743,z3_T13,pr_auc,0.04412570199744361
1743,z3_T13,roc_auc,0.5127118644067796
1743,z3_T13,brier,
1743,z3_T18,sensitivity,0.0
1743,z3_T18,specificity,0.9457092819614711
1743,z3_T18,precision,0.0
1743,z3_T18,f2,0.0
1743,z3_T18,pr_auc,0.06442837105050517
1743,z3_T18,roc_auc,0.4646960830378882
1743,z3_T18,brier,
1743,z3_T21,sensitivity,0.0
1743,z3_T21,specificity,0.9983221476510067
1743,z3_T21,precision,0.0
1743,z3_T21,f2,0.0
1743,z3_T21,pr_auc,0.043153928833623414
1743,z3_T21,roc_auc,0.542890100671141
1743,z3_T21,brier,
1744,T13,sensitivity,1.0
1744,T13,specificity,0.2512315270935961
1744,T13,precision,0.03389830508474576
1744,T13,f2,0.14925373134328357
1744,T13,pr_auc,0.11797424783164945
1744,T13,roc_auc,0.8668924466338259
1744,T13,brier,0.024354180973669027
1744,T18,sensitivity,0.8723404255319149
1744,T18,specificity,0.5311418685121108
1744,T18,precision,0.13141025641025642
1744,T18,f2,0.41
1744,T18,pr_auc,0.4395845409140753
1744,T18,roc_auc,0.8075903703158359
1744,T18,brier,0.05666093382846714
1744,T21,sensitivity,0.75
1744,T21,specificity,0.3083197389885807
1744,T21,precision,0.020785219399538105
1744,T21,f2,0.09355509355509356
1744,T21,pr_auc,0.0316269880656946
1744,T21,roc_auc,0.4188417618270799
1744,T21,brier,0.01885873853424257
1744,any,sensitivity,0.7903225806451613
1744,any,specificity,0.3925399644760213
1744,any,precision,0.12531969309462915
1744,any,f2,0.38341158059467917
1744,any,pr_auc,0.4605661192680417
1744,any,roc_auc,0.7674038847189595
1744,any,brier,0.07505335484632515
1744,z3_T13,sensitivity,0.0
1744,z3_T13,specificity,0.9852216748768473
1744,z3_T13,precision,0.0
1744,z3_T13,f2,0.0
1744,z3_T13,pr_auc,0.0295553718799506
1744,z3_T13,roc_auc,0.4556650246305418
1744,z3_T13,brier,
1744,z3_T18,sensitivity,0.0
1744,z3_T18,specificity,0.9463667820069204
1744,z3_T18,precision,0.0
1744,z3_T18,f2,0.0
1744,z3_T18,pr_auc,0.07207755606915299
1744,z3_T18,roc_auc,0.4658028417875285
1744,z3_T18,brier,
1744,z3_T21,sensitivity,0.0
1744,z3_T21,specificity,1.0
1744,z3_T21,precision,0.0
1744,z3_T21,f2,0.0
1744,z3_T21,pr_auc,0.020368596610883912
1744,z3_T21,roc_auc,0.4571778140293638
1744,z3_T21,brier,
1745,T13,sensitivity,1.0
1745,T13,specificity,0.32100840336134456
1745,T13,precision,0.05827505827505827
1745,T13,f2,0.23629489603024575
1745,T13,pr_auc,0.2534480449093309
1745,T13,roc_auc,0.8707226890756303
1745,T13,brier,0.03548283717582417
1745,T18,sensitivity,0.8793103448275862
1745,T18,specificity,0.5302491103202847
1745,T18,precision,0.1619047619047619
1745,T18,f2,0.46617915904936014
1745,T18,pr_auc,0.5377135514298016
1745,T18,roc_auc,0.8302859246533317
1745,T18,brier,0.06574550496461547
1745,T21,sensitivity,0.9166666666666666
1745,T21,specificity,0.2730263157894737
1745,T21,precision,0.024282560706401765
1745,T21,f2,0.10978043912175649
1745,T21,pr_auc,0.017997984462542915
1745,T21,roc_auc,0.4192708333333333
1745,T21,brier,0.01904044485331031
1745,any,sensitivity,0.868421052631579
1745,any,specificity,0.4411764705882353
1745,any,precision,0.1783783783783784
1745,any,f2,0.4896142433234421
1745,any,pr_auc,0.5315328866587242
1745,any,roc_auc,0.8008659055727554
1745,any,brier,0.08448272653408238
1745,z3_T13,sensitivity,0.16
1745,z3_T13,specificity,0.9613445378151261
1745,z3_T13,precision,0.14814814814814814
1745,z3_T13,f2,0.15748031496062992
1745,z3_T13,pr_auc,0.08876313596912042
1745,z3_T13,roc_auc,0.534655462184874
1745,z3_T13,brier,
1745,z3_T18,sensitivity,0.0
1745,z3_T18,specificity,0.9341637010676157
1745,z3_T18,precision,0.0
1745,z3_T18,f2,0.0
1745,z3_T18,pr_auc,0.10972252298692986
1745,z3_T18,roc_auc,0.5604061848079519
1745,z3_T18,brier,
1745,z3_T21,sensitivity,0.0
1745,z3_T21,specificity,0.9983552631578947
1745,z3_T21,precision,0.0
1745,z3_T21,f2,0.0
1745,z3_T21,pr_auc,0.019672520674571543
1745,z3_T21,roc_auc,0.44791666666666674
1745,z3_T21,brier,
1746,T13,sensitivity,0.8888888888888888
1746,T13,specificity,0.3424190800681431
1746,T13,precision,0.03980099502487562
1746,T13,f2,0.16877637130801687
1746,T13,pr_auc,0.16113851006927576
1746,T13,roc_auc,0.8041832292258185
1746,T13,brier,0.027299844565782196
1746,T18,sensitivity,0.78
1746,T18,specificity,0.5297297297297298
1746,T18,precision,0.13
1746,T18,f2,0.39
1746,T18,pr_auc,0.37166480920773853
1746,T18,roc_auc,0.7660360360360361
1746,T18,brier,0.06508089497583357
1746,T21,sensitivity,0.8571428571428571
1746,T21,specificity,0.29949238578680204
1746,T21,precision,0.028169014084507043
1746,T21,f2,0.12448132780082988
1746,T21,pr_auc,0.024712540140928937
1746,T21,roc_auc,0.4807831762146483
1746,T21,brier,0.022661107957837438
1746,any,sensitivity,0.8059701492537313
1746,any,specificity,0.42193308550185876
1746,any,precision,0.14794520547945206
1746,any,f2,0.4265402843601896
1746,any,pr_auc,0.3644350795617408
1746,any,roc_auc,0.7337846085557344
1746,any,brier,0.08750080746142658
1746,z3_T13,sensitivity,0.0
1746,z3_T13,specificity,0.989778534923339
1746,z3_T13,precision,0.0
1746,z3_T13,f2,0.0
1746,z3_T13,pr_auc,0.07037412067776921
1746,z3_T13,roc_auc,0.5495930342608366
1746,z3_T13,brier,
1746,z3_T18,sensitivity,0.0
1746,z3_T18,specificity,0.9531531531531532
1746,z3_T18,precision,0.0
1746,z3_T18,f2,0.0
1746,z3_T18,pr_auc,0.07753446654508525
1746,z3_T18,roc_auc,0.4696576576576577
1746,z3_T18,brier,
1746,z3_T21,sensitivity,0.0
1746,z3_T21,specificity,0.9966159052453468
1746,z3_T21,precision,0.0
1746,z3_T21,f2,0.0
1746,z3_T21,pr_auc,0.021688424688535036
1746,z3_T21,roc_auc,0.4190234469422287
1746,z3_T21,brier,
1747,T13,sensitivity,0.9523809523809523
1747,T13,specificity,0.30303030303030304
1747,T13,precision,0.04608294930875576
1747,T13,f2,0.19305019305019305
1747,T13,pr_auc,0.13548414804520564
1747,T13,roc_auc,0.7996632996632996
1747,T13,brier,0.031696070060339886
1747,T18,sensitivity,0.851063829787234
1747,T18,specificity,0.5140845070422535
1747,T18,precision,0.12658227848101267
1747,T18,f2,0.3968253968253968
1747,T18,pr_auc,0.386483350897693
1747,T18,roc_auc,0.778955648786335
1747,T18,brier,0.06054895605377397
1747,T21,sensitivity,0.8461538461538461
1747,T21,specificity,0.29069767441860467
1747,T21,precision,0.02511415525114155
1747,T21,f2,0.11224489795918367
1747,T21,pr_auc,0.028782585824592494
1747,T21,roc_auc,0.4490161001788909
1747,T21,brier,0.020729571865164564
1747,any,sensitivity,0.835820895522388
1747,any,specificity,0.4197080291970803
1747,any,precision,0.1497326203208556
1747,any,f2,0.43613707165109034
1747,any,pr_auc,0.4130893969130076
1747,any,roc_auc,0.7557195772960018
1747,any,brier,0.08449472262130178
1747,z3_T13,sensitivity,0.047619047619047616
1747,z3_T13,specificity,0.9696969696969697
1747,z3_T13,precision,0.05263157894736842
1747,z3_T13,f2,0.04854368932038835
1747,z3_T13,pr_auc,0.041713645629912005
1747,z3_T13,roc_auc,0.504649671316338
1747,z3_T13,brier,
1747,z3_T18,sensitivity,0.0
1747,z3_T18,specificity,0.9559859154929577
1747,z3_T18,precision,0.0
1747,z3_T18,f2,0.0
1747,z3_T18,pr_auc,0.09850480488188877
1747,z3_T18,roc_auc,0.5891519328738388
1747,z3_T18,brier,
1747,z3_T21,sensitivity,0.0
1747,z3_T21,specificity,0.9966777408637874
1747,z3_T21,precision,0.0
1747,z3_T21,f2,0.0
1747,z3_T21,pr_auc,0.039154660599481854
1747,z3_T21,roc_auc,0.5646562739585995
1747,z3_T21,brier,
1748,T13,sensitivity,0.8275862068965517
1748,T13,specificity,0.3333333333333333
1748,T13,precision,0.05741626794258373
1748,T13,f2,0.2247191011235955
1748,T13,pr_auc,0.1584097056865898
1748,T13,roc_auc,0.6892467471847832
1748,T13,brier,0.042747987403384376
1748,T18,sensitivity,0.8679245283018868
1748,T18,specificity,0.49559082892416223
1748,T18,precision,0.13855421686746988
1748,T18,f2,0.4227941176470588
1748,T18,pr_auc,0.49828227961038696
1748,T18,roc_auc,0.8385910618615021
1748,T18,brier,0.0605029805323313
1748,T21,sensitivity,0.9
1748,T21,specificity,0.2901639344262295
1748,T21,precision,0.020361990950226245
1748,T21,f2,0.09336099585062241
1748,T21,pr_auc,0.03240243600720948
1748,T21,roc_auc,0.45049180327868854
1748,T21,brier,0.015937472881134677
1748,any,sensitivity,0.8421052631578947
1748,any,specificity,0.39705882352941174
1748,any,precision,0.16326530612244897
1748,any,f2,0.45977011494252873
1748,any,pr_auc,0.4999426673406181
1748,any,roc_auc,0.7730746904024768
1748,any,brier,0.08691985360075018
1748,z3_T13,sensitivity,0.0
1748,z3_T13,specificity,0.9746192893401016
1748,z3_T13,precision,0.0
1748,z3_T13,f2,0.0
1748,z3_T13,pr_auc,0.043216447711572265
1748,z3_T13,roc_auc,0.3860201878756053
1748,z3_T13,brier,
1748,z3_T18,sensitivity,0.0
1748,z3_T18,specificity,0.9347442680776014
1748,z3_T18,precision,0.0
1748,z3_T18,f2,0.0
1748,z3_T18,pr_auc,0.08595093020661984
1748,z3_T18,roc_auc,0.5165219127483278
1748,z3_T18,brier,
1748,z3_T21,sensitivity,0.0
1748,z3_T21,specificity,0.9983606557377049
1748,z3_T21,precision,0.0
1748,z3_T21,f2,0.0
1748,z3_T21,pr_auc,0.01632425955127114
1748,z3_T21,roc_auc,0.3819672131147541
1748,z3_T21,brier,
1749,T13,sensitivity,0.8235294117647058
1749,T13,specificity,0.27378964941569284
1749,T13,precision,0.031180400890868598
1749,T13,f2,0.13539651837524178
1749,T13,pr_auc,0.04997654614115934
1749,T13,roc_auc,0.6433271138171462
1749,T13,brier,0.028200381654716503
1749,T18,sensitivity,0.8888888888888888
1749,T18,specificity,0.506896551724138
1749,T18,precision,0.10062893081761007
1749,T18,f2,0.3463203463203463
1749,T18,pr_auc,0.33260018277679043
1749,T18,roc_auc,0.7783524904214558
1749,T18,brier,0.051194811561608204
1749,T21,sensitivity,1.0
1749,T21,specificity,0.2935323383084577
1749,T21,precision,0.029612756264236904
1749,T21,f2,0.13238289205702647
1749,T21,pr_auc,0.022559966553546168
1749,T21,roc_auc,0.47365735425436917
1749,T21,brier,0.02069899835514613
1749,any,sensitivity,0.8135593220338984
1749,any,specificity,0.40574506283662476
1749,any,precision,0.1266490765171504
1749,any,f2,0.3902439024390244
1749,any,pr_auc,0.3168474931735065
1749,any,roc_auc,0.722910263822536
1749,any,brier,0.0826696808891755
1749,z3_T13,sensitivity,0.0
1749,z3_T13,specificity,0.9398998330550918
1749,z3_T13,precision,0.0
1749,z3_T13,f2,0.0
1749,z3_T13,pr_auc,0.03516746444115189
1749,z3_T13,roc_auc,0.48070313267210063
1749,z3_T13,brier,
1749,z3_T18,sensitivity,0.0
1749,z3_T18,specificity,0.9155172413793103
1749,z3_T18,precision,0.0
1749,z3_T18,f2,0.0
1749,z3_T18,pr_auc,0.06613784077746389
1749,z3_T18,roc_auc,0.5535440613026821
1749,z3_T18,brier,
1749,z3_T21,sensitivity,0.0
1749,z3_T21,specificity,0.9983416252072969
1749,z3_T21,precision,0.0
1749,z3_T21,f2,0.0
1749,z3_T21,pr_auc,0.03450141961792031
1749,z3_T21,roc_auc,0.5434366628396479
1749,z3_T21,brier,
1750,T13,sensitivity,0.7142857142857143
1750,T13,specificity,0.29349736379613356
1750,T13,precision,0.0585480093676815
1750,T13,f2,0.2204585537918871
1750,T13,pr_auc,0.11415746159166248
1750,T13,roc_auc,0.5777554607080091
1750,T13,brier,0.054413168304207934
1750,T18,sensitivity,0.8723404255319149
1750,T18,specificity,0.4883303411131059
1750,T18,precision,0.12576687116564417
1750,T18,f2,0.39883268482490275
1750,T18,pr_auc,0.44350819312865825
1750,T18,roc_auc,0.8113755300049659
