重复,胜出方案,两组平均孕周,三组平均孕周,三组减两组_平均孕周,两组最低审计达标概率,三组最低审计达标概率,三组减两组_最低审计概率
885,参数AFT两组,14.921883360085591,14.94703049759228,0.025147137506689177,0.890755464382922,0.8984169140103039,0.007661449627381911
886,参数AFT两组,14.955056179775264,14.947030497592277,-0.008025682182987381,0.8910710443075672,0.8956710814988902,0.004600037191322959
887,树AFT三组,15.253076511503457,15.329588014981255,0.07651150347779812,0.8857115745982612,0.9005117170279253,0.014800142429664098
888,树AFT三组,15.110754414125184,15.197431781701427,0.08667736757624311,0.8787069791767639,0.8948550802755566,0.016148101098792722
889,参数AFT两组,15.173354735152468,15.265917602996238,0.09256286784376933,0.8943797726543828,0.897471702640744,0.003091929986361208
890,参数AFT两组,15.430176565008002,15.40877474585338,-0.02140181915462236,0.8931893882449647,0.8996662638465928,0.006476875601628018
891,参数AFT两组,15.093097913322612,15.078116639914375,-0.014981273408237072,0.8912155331676439,0.8951125338654637,0.0038970006978198413
892,参数AFT两组,15.124130551096826,15.109149277688585,-0.014981273408240625,0.8967646125546841,0.8959737485938162,-0.0007908639608679158
893,参数AFT两组,14.792937399678957,14.769930444087734,-0.023006955591222678,0.8927321777952474,0.8991809197549379,0.006448741959690474
894,参数AFT两组,14.953451043338667,14.948635634028875,-0.004815409309792074,0.8940280096679872,0.8997666489345123,0.00573863926652507
895,参数AFT两组,15.089352594970556,15.082397003745303,-0.006955591225253244,0.8929275682131725,0.8979620714729107,0.005034503259738199
896,参数AFT两组,15.13322632423754,15.174959871589067,0.04173354735152657,0.8907509544578864,0.8996500424693517,0.008899088011465217
897,参数AFT两组,15.070626003210256,15.054574638844285,-0.01605136436597121,0.8916011783794937,0.8974455114479245,0.005844333068430796
898,参数AFT两组,15.280898876404473,15.290529695024057,0.009630818619584147,0.8921598660486114,0.9000638349899386,0.007903968941327166
899,参数AFT两组,15.382022471910092,15.4130551096843,0.031032637774208283,0.8904528487030707,0.9010210895078384,0.010568240804767703
900,参数AFT两组,15.343499197431763,15.238095238095221,-0.10540395933654167,0.8933200591955319,0.8992559309219899,0.005935871726457931
901,参数AFT两组,15.222578919208113,15.173889780631336,-0.04868913857677626,0.8912386969635723,0.8980096893106788,0.006770992347106541
902,参数AFT两组,15.08346709470303,15.113964686998377,0.03049759229534743,0.891516070400377,0.8984967533990983,0.006980682998721344
903,参数AFT两组,15.337078651685374,15.368111289459586,0.031032637774211835,0.8929406284445436,0.8994093003707843,0.006468671926240677
904,树AFT三组,15.24558587479934,15.291599785981791,0.046013911182450684,0.8885533980254048,0.89651861097299,0.007965212947585232
905,参数AFT两组,15.11878009630817,15.199036918138027,0.08025682182985783,0.8931381232233407,0.8984665932365735,0.005328470013232778
906,参数AFT两组,15.290529695024059,15.259497057249847,-0.031032637774211835,0.8941697744243043,0.8987303831597293,0.004560608735424965
907,参数AFT两组,15.383092562867821,15.383092562867825,3.552713678800501e-15,0.8931010094807195,0.8995312248210283,0.0064302153403088536
908,参数AFT两组,15.04387372926697,15.08346709470303,0.03959336543606007,0.8935356754434358,0.8992542712223692,0.005718595778933411
909,参数AFT两组,15.136436597110734,15.097913322632408,-0.03852327447832593,0.895620056301556,0.8954883741291638,-0.00013168217239212243
910,参数AFT两组,15.365436062065259,15.311931514178687,-0.053504547886571885,0.8948007960376839,0.8988416271431457,0.0040408311054618284
911,树AFT三组,15.159978598180828,15.181915462814322,0.02193686463349387,0.8888868257032743,0.8996776703897189,0.010790844686444645
912,参数AFT两组,15.356340288924537,15.342964151952899,-0.01337613697163853,0.8908392420409261,0.8992146487741101,0.008375406733183932
913,参数AFT两组,15.347244515783823,15.360620652755468,0.013376136971645636,0.8914129499483153,0.9009336738160071,0.00952072386769176
914,参数AFT两组,15.179775280898859,15.220438737292652,0.04066345639379243,0.8952261617795367,0.8974434838229711,0.0022173220434343888
915,树AFT三组,15.099518459069003,15.012841091492758,-0.08667736757624489,0.8804788418670653,0.8921380859208645,0.011659244053799256
916,参数AFT两组,15.277153558052417,15.24077046548955,-0.03638309256286654,0.890583649752415,0.8998249492750368,0.00924129952262176
917,参数AFT两组,15.101123595505602,15.105403959336527,0.004280363830925893,0.8919902656203551,0.8969312101934951,0.004940944573139983
918,参数AFT两组,15.414125200642033,15.314071696094148,-0.1000535045478852,0.8939636497582699,0.8971216031248167,0.003157953366546784
919,参数AFT两组,14.991974317816998,15.019261637239149,0.027287319422150347,0.8947915764686585,0.9004466240016837,0.005655047533025259
920,参数AFT两组,14.995184590690194,14.995719636169056,0.000535045478862628,0.8976001291109219,0.8986418426392567,0.00104171352833482
921,参数AFT两组,15.277688603531281,15.269127875869431,-0.00856072766185001,0.8912183961575424,0.900060530293622,0.008842134136079594
922,树AFT三组,15.207062600321006,15.1760299625468,-0.031032637774206506,0.8898875431282598,0.8979997472800598,0.008112204151800029
923,参数AFT两组,15.044408774745834,15.074906367041182,0.03049759229534743,0.8907752152627448,0.8979002232748372,0.007125008012092371
924,参数AFT两组,15.298555377207045,15.252006420545731,-0.04654895666131331,0.8926074770410551,0.8993287943819672,0.006721317340912081
925,参数AFT两组,14.758694489031553,14.81754949170678,0.058855002675226586,0.8958372818817666,0.897147920947596,0.0013106390658293998
926,参数AFT两组,14.987693953986076,14.949705724986606,-0.03798822899947041,0.8917400773609724,0.8992915691016262,0.007551491740653837
927,参数AFT两组,14.96468699839485,14.94703049759228,-0.017656500802569752,0.8930878030352342,0.8974220132044965,0.004334210169262387
928,树AFT三组,14.957731407169595,14.980203317281953,0.022471910112358273,0.8892995716148251,0.8980057694028394,0.008706197788014292
929,参数AFT两组,15.29373996789725,15.27661851257355,-0.01712145532370002,0.8943209481082245,0.897633296289137,0.0033123481809125277
930,树AFT三组,15.276083467094683,15.248796147672534,-0.02728731942214857,0.8889042766862179,0.8989804827247964,0.010076206038578506
931,参数AFT两组,15.169609416800407,15.159443552701962,-0.010165864098444999,0.8904653796637457,0.896845003580538,0.006379623916792254
932,参数AFT两组,15.206527554842141,15.159443552701962,-0.04708400214017949,0.8922578699897761,0.8991188229071974,0.006860952917421281
933,参数AFT两组,15.006420545746371,15.083467094703034,0.07704654895666252,0.8907734776110785,0.9008325661846052,0.010059088573526664
934,树AFT三组,15.110219368646314,15.092562867843748,-0.0176565008025662,0.8849984471739446,0.8958715258515726,0.01087307867762799
935,树AFT三组,15.186730872124112,15.14981273408238,-0.03691813804173272,0.8898372281622199,0.8984704714852532,0.00863324332303328
936,参数AFT两组,15.136436597110738,15.05296950240769,-0.0834670947030478,0.8955404521999759,0.8987610912048055,0.0032206390048296063
937,参数AFT两组,15.266987693953965,15.275548421615818,0.008560727661853562,0.8906528154422886,0.8970026051696809,0.006349789727392308
938,参数AFT两组,14.939539860888159,14.98073836276082,0.04119850187266039,0.892030735987934,0.8983228134225236,0.0062920774345895936
939,参数AFT两组,15.089352594970553,15.01658640984482,-0.07276618512573307,0.8972430006850944,0.8980611499153395,0.0008181492302450355
940,参数AFT两组,15.0823970037453,15.090422685928285,0.008025682182985605,0.8958521117176818,0.8993728957617261,0.0035207840440443228
941,参数AFT两组,15.265917602996236,15.195826645264829,-0.0700909577314075,0.8938184277585658,0.8971970576015621,0.0033786298429963058
942,参数AFT两组,14.981808453718548,15.025682182985536,0.04387372926698774,0.890373584053377,0.9003071020692258,0.009933518015848852
943,参数AFT两组,15.18673087212411,15.193686463349367,0.006955591225256796,0.8913633932987993,0.8988098217951422,0.007446428496342916
944,参数AFT两组,15.163723916532884,15.153023006955573,-0.01070090957731118,0.8914197255759516,0.8962579263077196,0.004838200731767994
945,参数AFT两组,15.078651685393242,15.131621187800945,0.05296950240770393,0.8923347918126877,0.9009097183917908,0.008574926579103082
946,参数AFT两组,15.121990369181363,15.221508828250384,0.09951845906902079,0.8935333148759981,0.8992518249975291,0.0057185101215310175
947,参数AFT两组,15.078651685393242,15.143927233814857,0.06527554842161543,0.8937069789841505,0.9009556670107185,0.007248688026567973
948,参数AFT两组,15.373996789727107,15.451578384162636,0.0775815944355287,0.893505294291249,0.89984231536502,0.0063370210737709876
949,参数AFT两组,15.204387372926682,15.281968967362207,0.07758159443552515,0.8956257314783881,0.9002742622584132,0.00464853078002514
950,参数AFT两组,15.057784911717478,15.14339218833599,0.08560727661851253,0.8903086731673601,0.8999647075572819,0.009656034389921797
951,参数AFT两组,15.322632423755998,15.308721241305491,-0.013911182450506487,0.8977791800429246,0.9008920009106831,0.003112820867758548
952,参数AFT两组,14.837881219903679,14.745318352059908,-0.0925628678437711,0.8973468266100282,0.8991641820335281,0.0018173554234999223
953,参数AFT两组,15.100588550026735,15.08346709470303,-0.017121455323705348,0.892323070343963,0.8973485239582605,0.005025453614297515
954,参数AFT两组,15.257891920813252,15.254681647940055,-0.003210272873197084,0.8917500146095464,0.8977942744110958,0.006044259801549434
955,参数AFT两组,15.438202247190992,15.390583199571948,-0.0476190476190439,0.8953889114196805,0.8983449703345846,0.002956058914904136
956,参数AFT两组,14.98073836276082,14.909042268592815,-0.07169609416800427,0.8913175381679292,0.8949761912718532,0.0036586531039239922
957,树AFT三组,14.950240770465474,14.937934724451562,-0.012306046013911498,0.8878669725417249,0.8960225935409758,0.008155620999250934
958,参数AFT两组,15.420545746388424,15.368646334938454,-0.05189941144996979,0.8902880078399537,0.8964917066511949,0.006203698811241276
959,参数AFT两组,15.186195826645248,15.183520599250915,-0.00267522739433268,0.8944127842405047,0.8972944598551312,0.002881675614626489
960,参数AFT两组,15.237560192616353,15.23434991974316,-0.0032102728731935315,0.8921578125087086,0.9011927124259684,0.009034899917259809
961,参数AFT两组,15.24451578384161,15.217763509898326,-0.026752273943284166,0.8972026525717434,0.8983379005505641,0.001135247978820697
962,树AFT三组,15.181915462814322,15.101658640984466,-0.08025682182985605,0.8897739895486347,0.8995809075201472,0.009806917971512452
963,参数AFT两组,15.211342964151935,15.179240235419995,-0.032102728731940644,0.8940175902614252,0.8996112473515635,0.00559365709013826
964,树AFT三组,15.174424826110199,15.140181915462797,-0.034242910647401814,0.8862433081999939,0.8969748895048479,0.010731581304854076
965,树AFT三组,15.149277688603513,15.099518459069003,-0.049759229534510396,0.8881419299513206,0.8990853238042988,0.010943393852978267
966,参数AFT两组,15.428036383092541,15.361690743713199,-0.06634563937934246,0.8960216372934068,0.8990965622778802,0.0030749249844733706
967,参数AFT两组,15.294810058854981,15.253076511503458,-0.041733547351523015,0.8940770745215543,0.8979670587995074,0.0038899842779531735
968,参数AFT两组,15.136436597110738,15.140716960941662,0.0042803638309241165,0.8930859211546971,0.8977769903590874,0.00469106920439033
969,参数AFT两组,15.124130551096826,15.13483146067414,0.010700909577314732,0.8930251809174916,0.8922333130969979,-0.0007918678204936747
970,树AFT三组,15.192616372391633,15.16960941680041,-0.023006955591222678,0.8878748267232915,0.8987365953775441,0.01086176865425259
971,树AFT三组,15.106474050294254,15.140716960941663,0.03424291064740892,0.8868921049712669,0.8982259654715014,0.011333860500234438
972,参数AFT两组,15.112894596040645,15.014446227929358,-0.09844836811128665,0.8956172055660973,0.8973521403359944,0.0017349347698971673
973,参数AFT两组,15.291064740502923,15.257356875334386,-0.03370786516853741,0.8902327506602643,0.8988939756675145,0.008661225007250195
974,参数AFT两组,15.332798287854448,15.345104333868361,0.012306046013913274,0.8950567542836905,0.8994806432331011,0.004423888949410593
975,参数AFT两组,15.455323702514697,15.430176565008006,-0.025147137506690953,0.8929818265884717,0.8987493385260135,0.005767511937541769
976,参数AFT两组,15.308721241305491,15.313536650615282,0.004815409309790297,0.8921229832250275,0.8974722023464516,0.005349219121424165
977,树AFT三组,15.149277688603513,15.218833600856057,0.0695559122525431,0.8882875045265894,0.8998463958352108,0.01155889130862131
978,树AFT三组,15.275548421615818,15.179775280898859,-0.0957731407169593,0.8888876204122531,0.8962903337869268,0.007402713374673686
979,参数AFT两组,15.252006420545728,15.242910647405012,-0.00909577314071619,0.8929335102896429,0.9000371476969281,0.007103637407285257
980,参数AFT两组,15.235955056179757,15.16479400749062,-0.07116104868913631,0.891501057355812,0.8979534784207145,0.006452421064902514
981,参数AFT两组,15.26056714820758,15.239700374531818,-0.020866773675761507,0.8930678158376253,0.8982433898924971,0.00517557405487179
982,树AFT三组,15.174959871589065,15.17228464419474,-0.0026752273943255744,0.8890017640800318,0.892925872289622,0.003924108209590105
983,参数AFT两组,14.97913322632422,15.0652755484216,0.08614232209737871,0.8920024323213525,0.8986758887995486,0.006673456478196171
984,参数AFT两组,15.124130551096826,15.168004280363814,0.04387372926698774,0.8942989937052517,0.9002022630198099,0.005903269314558202
985,参数AFT两组,15.040663456393778,15.032102728731925,-0.008560727661853562,0.8949348871415599,0.8985644454704205,0.0036295583288605826
986,树AFT三组,15.22525414660244,15.196896736222559,-0.028357410379880932,0.8888880817354642,0.8975976947293511,0.00870961299388695
987,参数AFT两组,15.110219368646316,15.000535045478848,-0.10968432316746757,0.8930748910382429,0.8991538031157622,0.006078912077519316
988,参数AFT两组,15.280363830925609,15.314606741573016,0.03424291064740714,0.8920242585855305,0.8984047117958609,0.006380453210330428
989,参数AFT两组,15.290529695024059,15.313001605136419,0.02247191011236005,0.8924086884849858,0.89673522679276,0.004326538307774186
990,参数AFT两组,15.314606741573016,15.258962011770983,-0.055644729802033055,0.8935086403696111,0.899101578151968,0.0055929377823569215
991,参数AFT两组,15.294810058854985,15.25468164794006,-0.04012841091492447,0.8966947090968584,0.8993482867005543,0.002653577603695889
992,参数AFT两组,15.119850187265897,15.082397003745301,-0.037453183520595346,0.8906854114231628,0.8974334398253205,0.006748028402157713
993,参数AFT两组,15.097378277153542,15.119315141787034,0.021936864633492092,0.8937829075209649,0.8995301226305814,0.00574721510961651
994,树AFT三组,15.211342964151935,15.224719101123577,0.013376136971642083,0.8874654814012829,0.9000391313469137,0.012573649945630816
995,参数AFT两组,15.369181380417318,15.378277153558033,0.009095773140714414,0.8937266261204613,0.899671819288417,0.00594519316795572
996,参数AFT两组,14.914392723381475,14.955056179775266,0.04066345639379065,0.8924874214001107,0.8976894932802293,0.005202071880118564
997,树AFT三组,15.221508828250382,15.230069555912232,0.00856072766185001,0.888949467998951,0.8980876223214226,0.009138154322471559
998,参数AFT两组,15.230604601391098,15.273408239700359,0.042803638309260705,0.8924744416398009,0.8992439918066469,0.0067695501668459945
999,参数AFT两组,15.130016051364349,15.147672552166915,0.0176565008025662,0.891935685994712,0.898605766451413,0.006670080456701033
1000,参数AFT两组,15.169609416800407,15.272873194221491,0.10326377742108406,0.8909564527047029,0.8989027368733014,0.007946284168598439
