repeat,fold,方案,测试人数,最低审计概率,安全通过,审计切点
17,2,16/18,67,0.9061043739620622,True,30.041772|31.633451|33.783267
17,2,18/22,67,0.9484169275541753,True,30.041772|31.633451|33.783267
17,3,15/18,67,0.9042471472496436,True,30.065446|31.640625|33.449038
17,3,16/18,67,0.9146783179344854,True,30.065446|31.640625|33.449038
17,3,18/22,67,0.9519203075667422,True,30.065446|31.640625|33.449038
18,0,15/18,67,0.8861375782969988,False,30.001219|31.835571|33.775382
18,0,16/18,67,0.8924899679963171,True,30.001219|31.835571|33.775382
18,0,18/22,67,0.9430049788142219,True,30.001219|31.835571|33.775382
18,1,15/18,66,0.8935467946574966,True,30.110279|31.710601|33.799734
18,1,16/18,66,0.8965204848733405,True,30.110279|31.710601|33.799734
18,1,18/22,66,0.947843245145902,True,30.110279|31.710601|33.799734
18,2,15/18,67,0.890191273465415,True,30.333247|31.721771|33.769893
18,2,16/18,67,0.9088638680409309,True,30.333247|31.721771|33.769893
18,2,18/22,67,0.9409189804474678,True,30.333247|31.721771|33.769893
18,3,15/18,67,0.9031430186479041,True,30.107762|31.459255|33.727725
18,3,16/18,67,0.9213612930507417,True,30.107762|31.459255|33.727725
18,3,18/22,67,0.9501067851580306,True,30.107762|31.459255|33.727725
19,0,15/18,67,0.8891561217692665,False,30.127285|31.633451|33.645866
19,0,16/18,67,0.9100502889704886,True,30.127285|31.633451|33.645866
19,0,18/22,67,0.9417427376825321,True,30.127285|31.633451|33.645866
19,1,15/18,67,0.8973193698055777,True,30.260929|31.751181|33.746960
19,1,16/18,67,0.9020131585047009,True,30.260929|31.751181|33.746960
19,1,18/22,67,0.9467019190807514,True,30.260929|31.751181|33.746960
19,2,15/18,67,0.9003757349898552,True,30.117121|31.632989|33.783267
19,2,16/18,67,0.9033812346546777,True,30.117121|31.632989|33.783267
19,2,18/22,67,0.951131310253469,True,30.117121|31.632989|33.783267
19,3,15/18,66,0.8981186836715007,True,30.110279|31.739062|33.799734
19,3,16/18,66,0.9014397279347686,True,30.110279|31.739062|33.799734
19,3,18/22,66,0.9494478376080272,True,30.110279|31.739062|33.799734
20,0,15/18,67,0.8973935452488615,True,30.247019|31.675613|33.475886
20,0,16/18,67,0.9091169539607679,True,30.247019|31.675613|33.475886
20,0,18/22,67,0.9469585502059706,True,30.247019|31.675613|33.475886
20,1,15/18,66,0.9002198803862063,True,30.160826|31.835938|33.984375
20,1,16/18,66,0.913477802581719,True,30.160826|31.835938|33.984375
20,1,18/22,66,0.9481155427776601,True,30.160826|31.835938|33.984375
20,2,15/18,67,0.886952978054496,False,29.931512|31.351281|33.769893
20,2,16/18,67,0.891809298406345,True,29.931512|31.351281|33.769893
20,2,18/22,67,0.9449197419244448,True,29.931512|31.351281|33.769893
20,3,15/18,67,0.9042296216069498,True,30.179373|31.763983|33.824899
20,3,16/18,67,0.9104655280850131,True,30.179373|31.763983|33.824899
20,3,18/22,67,0.9521218585671988,True,30.179373|31.763983|33.824899
21,0,15/18,67,0.8952533711102497,True,30.041772|31.675613|33.775382
21,0,16/18,67,0.9055649871545909,True,30.041772|31.675613|33.775382
21,0,18/22,67,0.9428175773195887,True,30.041772|31.675613|33.775382
21,1,15/18,67,0.8947125009358865,True,30.179373|31.633451|33.693658
21,1,16/18,67,0.9015917566209278,True,30.179373|31.633451|33.693658
21,1,18/22,67,0.9476402013369463,True,30.179373|31.633451|33.693658
21,2,15/18,67,0.9094297225030236,True,30.127285|31.625814|33.783267
21,2,16/18,67,0.9147490350202938,True,30.127285|31.625814|33.783267
