重复,胜出组数,胜出切点,胜出推荐孕周,胜出平均孕周,胜出最低审计概率,存在安全方案,1组平均孕周,1组安全,2组平均孕周,2组安全,3组平均孕周,3组安全,4组平均孕周,4组安全
433,2,34.440085,14.428571|18.428571,15.207597645799876,0.8938038299218445,True,15.285714285714267,False,15.207597645799876,True,15.174959871589067,True,15.162653825575154,True
434,2,34.647306,14.428571|18.571429,15.173354735152468,0.8915632585902263,True,15.285714285714267,False,15.173354735152468,True,15.154093097913305,True,15.149277688603512,True
435,2,32.983083,14.285714|17.285714,15.364365971107524,0.8918044059934078,True,15.42857142857141,False,15.364365971107524,True,15.323702514713732,True,15.323702514713732,True
436,2,34.533380,14.428571|18.142857,15.110219368646316,0.8940192081742407,True,15.285714285714267,False,15.110219368646316,True,15.080791867308704,True,15.082932049224166,True
437,2,33.772521,14.428571|17.714286,15.326912787586926,0.8912683795887753,True,15.42857142857141,False,15.326912787586926,True,15.27180310326376,True,15.266452648475102,True
438,2,34.297490,14.285714|17.714286,14.979133226324219,0.8983058103021567,True,15.142857142857125,False,14.979133226324219,True,14.96522204387371,True,14.965757089352577,True
439,2,32.924144,14.285714|17.142857,15.270197966827162,0.8915471822764583,True,15.42857142857141,False,15.270197966827162,True,15.23649010165862,True,15.237025147137487,True
440,2,33.453434,14.428571|16.285714,14.985018726591743,0.8901147077387552,True,14.999999999999982,False,14.985018726591743,True,14.965757089352577,True,14.953986088817532,True
441,2,35.170717,14.571429|18.571429,15.215623327982861,0.8903125054104175,True,15.285714285714267,False,15.215623327982861,True,15.175494917067931,True,15.165864098448349,True
442,2,34.357014,14.428571|18.285714,15.237560192616353,0.89142064774985,True,15.42857142857141,False,15.237560192616353,True,15.235955056179755,True,15.23434991974316,True
443,2,33.850064,14.285714|18.142857,15.31139646869982,0.8915590341286711,True,15.42857142857141,False,15.31139646869982,True,15.272338148742625,True,15.269662921348298,True
444,2,34.817975,14.571429|18.857143,15.293739967897253,0.8900775582712573,True,15.42857142857141,False,15.293739967897253,True,15.233279828785427,True,15.233279828785427,True
445,2,33.269579,14.428571|16.714286,15.087747458533958,0.8920611298075588,True,15.142857142857125,False,15.087747458533958,True,15.064205457463867,True,15.05778491171748,True
446,2,34.721552,14.571429|17.714286,15.159978598180826,0.8908912440302551,True,15.285714285714267,False,15.159978598180826,True,15.119850187265898,True,15.113429641519511,True
447,2,34.721552,14.428571|18.571429,15.313001605136419,0.8938457501508232,True,15.42857142857141,False,15.313001605136419,True,15.281968967362207,True,15.275548421615818,True
448,2,33.432957,14.428571|16.714286,15.070626003210254,0.8928929210983345,True,15.142857142857125,False,15.070626003210254,True,15.03531300160512,True,15.030497592295328,True
449,2,34.309967,14.285714|18.714286,15.347244515783823,0.8934573610920407,True,15.42857142857141,False,15.347244515783823,True,15.336543606206508,True,15.337078651685374,True
450,2,33.210559,14.285714|16.857143,15.12359550561796,0.8915964539913526,True,15.142857142857125,False,15.12359550561796,True,15.077581594435511,True,15.077581594435511,True
451,2,34.384626,14.428571|17.714286,15.166934189406081,0.8907619726243958,True,15.285714285714267,False,15.166934189406081,True,15.156768325307633,True,15.155163188871038,True
452,2,33.148678,14.285714|16.428571,14.99999999999998,0.8919818212683278,True,15.142857142857125,False,14.99999999999998,True,14.992509363295863,True,14.989834135901534,True
453,2,34.357014,14.428571|17.714286,15.068485821294791,0.8968222895659222,True,15.142857142857125,False,15.068485821294791,True,15.03156768325306,True,15.026217228464402,True
454,2,34.720320,14.428571|18.000000,15.030497592295328,0.8906039612792968,True,15.142857142857125,False,15.030497592295328,True,14.953451043338667,True,14.942750133761352,True
455,2,35.720654,14.571429|19.000000,15.069020866773657,0.8903713622613335,True,15.142857142857125,False,15.069020866773657,True,15.019261637239147,True,15.008025682182968,True
456,2,33.533771,14.285714|17.428571,15.215623327982861,0.8921128248398418,True,15.285714285714267,False,15.215623327982861,True,15.114499732477244,True,15.114499732477244,True
457,2,34.474670,14.428571|18.571429,15.250936329587995,0.8939239580128009,True,15.42857142857141,False,15.250936329587995,True,15.21294810058853,True,15.19850187265916,True
458,2,33.839086,14.285714|17.428571,15.097913322632406,0.8934993466505385,True,15.285714285714267,False,15.097913322632406,True,15.080791867308704,True,15.080791867308703,True
459,2,34.327595,14.285714|18.285714,15.10968432316745,0.8908995900223735,True,15.142857142857125,False,15.10968432316745,True,15.080791867308704,True,15.079186730872106,True
460,2,34.268071,14.428571|17.857143,15.134831460674139,0.896138641162693,True,15.285714285714267,False,15.134831460674139,True,15.12092027822363,True,15.125735687533423,True
461,2,33.772521,14.428571|17.714286,15.302300695559104,0.8973135469026127,True,15.42857142857141,False,15.302300695559104,True,15.250936329587997,True,15.24291064740501,True
462,2,34.128866,14.428571|17.571429,15.07597645799891,0.8902790661309802,True,15.142857142857125,False,15.07597645799891,True,15.060995184590674,True,15.059390048154075,True
463,2,34.178550,14.285714|17.571429,14.962546816479383,0.8911055605427608,True,14.999999999999982,False,14.962546816479383,True,14.958266452648456,True,14.951310861423204,True
464,2,34.646074,14.571429|19.000000,15.284644194756536,0.8930968911520075,True,15.42857142857141,False,15.284644194756536,True,15.2664526484751,True,15.263242375601905,True
465,2,33.271360,14.285714|16.714286,15.040663456393776,0.8937702847339498,True,15.142857142857125,False,15.040663456393776,True,14.986088817549474,True,14.978598180845353,True
466,2,34.440085,14.428571|17.857143,15.070626003210254,0.8977112012826653,True,15.142857142857125,False,15.070626003210254,True,15.050829320492223,True,15.04975922953449,True
467,2,32.983083,14.428571|16.428571,15.110219368646318,0.8912978478779574,True,15.142857142857125,False,15.110219368646318,True,15.080256821829837,True,15.080256821829837,True
468,2,34.145253,14.285714|17.714286,15.235955056179757,0.8966225409853897,True,15.285714285714267,False,15.235955056179757,True,15.171214553237007,True,15.169609416800409,True
469,2,34.999822,14.571429|18.571429,15.260567148207578,0.892966869206943,True,15.42857142857141,False,15.260567148207578,True,15.243980738362742,True,15.243980738362742,True
470,2,34.474670,14.571429|18.000000,15.329052969502388,0.8960040667162835,True,15.42857142857141,False,15.329052969502388,True,15.275013376136952,True,15.265917602996238,True
471,2,34.235359,14.428571|17.714286,15.314606741573016,0.8910591874230966,True,15.42857142857141,False,15.314606741573016,True,15.295345104333851,True,15.285179240235399,True
472,2,33.300511,14.428571|16.857143,15.156233279828767,0.8929830461699163,True,15.285714285714267,False,15.156233279828767,True,15.126805778491153,True,15.128410914927752,True
473,2,33.731881,14.428571|18.000000,15.391653290529678,0.8904624508865534,True,15.57142857142855,False,15.391653290529678,True,15.370786516853912,True,15.3600856072766,True
474,2,35.689748,14.285714|19.142857,14.867843766720155,0.8904666899245297,True,14.999999999999982,False,14.867843766720155,True,14.853932584269646,True,14.85339753879078,True
475,2,34.128866,14.285714|17.857143,15.034777956126252,0.8943625053543348,True,15.142857142857125,False,15.034777956126252,True,14.99892990904225,True,14.996789727126787,True
476,2,33.561093,14.428571|17.285714,15.284644194756536,0.893718177736986,True,15.42857142857141,False,15.284644194756536,True,15.253611556982325,True,15.25307651150346,True
477,2,33.210559,14.428571|16.857143,15.147137506688049,0.8958533724432375,True,15.285714285714267,False,15.147137506688049,True,15.107544141251989,True,15.100588550026734,True
478,2,34.226484,14.428571|17.857143,15.199036918138024,0.8938970515235698,True,15.285714285714267,False,15.199036918138024,True,15.189941144997306,True,15.187265917602979,True
479,2,34.241567,14.428571|17.857143,15.160513643659693,0.8947811916415072,True,15.285714285714267,False,15.160513643659693,True,15.159978598180826,True,15.144462279293721,True
480,2,34.226484,14.285714|18.000000,15.106474050294258,0.8920993245289601,True,15.142857142857125,False,15.106474050294258,True,15.094703049759211,True,15.092562867843746,True
481,2,34.268071,14.428571|17.714286,14.982343499197414,0.8925311691100188,True,14.999999999999982,False,14.982343499197414,True,14.963616907437116,True,14.961476725521653,True
482,2,33.120784,14.428571|17.000000,15.285714285714267,0.8939734380901376,True,15.42857142857141,False,15.285714285714267,True,15.23916532905295,True,15.23916532905295,True
483,2,33.993356,14.285714|17.857143,15.195291599785964,0.8901708720106327,True,15.285714285714267,False,15.195291599785964,True,15.171214553237007,True,15.169074371321544,True
484,2,34.505326,14.571429|18.571429,15.2306046013911,0.8903763797622519,True,15.285714285714267,False,15.2306046013911,True,15.186730872124112,True,15.181380417335456,True
485,2,34.505326,14.714286|18.285714,15.329588014981253,0.892689522668554,True,15.42857142857141,False,15.329588014981253,True,15.31139646869982,True,15.294275013376117,True
486,2,35.647570,14.285714|18.857143,14.850722311396453,0.8949550987734232,True,14.999999999999982,False,14.850722311396453,True,14.850722311396451,True,14.845371856607795,True
487,2,32.944288,14.285714|17.142857,15.259497057249847,0.8906739098893891,True,15.42857142857141,False,15.259497057249847,True,15.232209737827697,True,15.228464419475635,True
488,2,34.720990,14.571429|18.142857,15.0262172284644,0.892096965741878,True,15.142857142857125,False,15.0262172284644,True,14.982343499197414,True,14.981808453718548,True
489,2,33.413010,14.428571|17.142857,15.221508828250382,0.8935049564198815,True,15.285714285714267,False,15.221508828250382,True,15.178170144462262,True,15.17817014446226,True
490,2,34.720320,14.285714|17.571429,14.950240770465472,0.8928322838395376,True,15.142857142857125,False,14.950240770465472,True,14.912787586944873,True,14.911717495987142,True
491,2,32.952410,14.285714|16.714286,15.095238095238075,0.8905501490528689,True,15.142857142857125,False,15.095238095238075,True,15.05136436597109,True,15.043338683788104,True
492,2,34.206744,14.428571|18.000000,15.19101123595504,0.8904806610319288,True,15.285714285714267,False,15.19101123595504,True,15.170144462279273,True,15.161583734617425,True
493,2,33.108386,14.285714|16.428571,15.008025682182968,0.8943904102747949,True,14.999999999999982,False,15.008025682182968,True,14.970037453183503,True,14.97431781701443,True
494,2,33.453434,14.428571|17.285714,15.252541466024592,0.8925078018144845,True,15.42857142857141,False,15.252541466024592,True,15.199036918138022,True,15.186195826645246,True
495,2,32.370846,14.142857|16.571429,15.152487961476707,0.8914978997390393,True,15.285714285714267,False,15.152487961476707,True,15.123060460139094,True,15.111824505082915,True
496,2,34.505326,14.428571|17.857143,15.109149277688585,0.8966766395523339,True,15.142857142857125,False,15.109149277688585,True,15.06153023006954,True,15.072766185125717,True
497,2,34.226484,14.428571|17.714286,15.166934189406081,0.8942011475810645,True,15.285714285714267,False,15.166934189406081,True,15.168004280363812,True,15.159443552701962,True
498,2,33.441748,14.285714|16.571429,14.944890315676815,0.892863817393288,True,14.999999999999982,False,14.944890315676815,True,14.90690208667735,True,14.90690208667735,True
499,2,32.819886,14.285714|16.571429,15.073301230604583,0.8914406862363151,True,15.142857142857125,False,15.073301230604583,True,15.043338683788104,True,15.041733547351507,True
500,2,34.159916,14.285714|17.428571,14.980203317281951,0.8976187601279627,True,15.142857142857125,False,14.980203317281951,True,14.959871589085056,True,14.957196361690727,True
501,2,34.486110,14.571429|17.857143,15.29748528624931,0.8905294079911494,True,15.42857142857141,False,15.29748528624931,True,15.263777421080771,True,15.25682182985552,True
502,2,34.268071,14.285714|18.142857,15.022471910112342,0.890786876537747,True,15.142857142857125,False,15.022471910112342,True,15.024077046548939,True,15.015516318887087,True
503,2,34.297490,14.285714|18.714286,15.065275548421598,0.8912511215639195,True,15.285714285714267,False,15.065275548421598,True,15.067950775815927,True,15.061530230069538,True
504,2,33.850064,14.428571|17.142857,15.06902086677366,0.8917077576687276,True,15.142857142857125,False,15.06902086677366,True,15.048154093097894,True,15.042803638309236,True
505,2,32.922017,14.142857|16.428571,14.887640449438186,0.89179537753015,True,14.999999999999982,False,14.887640449438186,True,14.828250401284091,True,14.827180310326362,True
506,2,34.920501,14.571429|18.000000,15.097913322632406,0.8905806246755074,True,15.142857142857125,False,15.097913322632406,True,15.075441412520046,True,15.065810593900464,True
507,2,35.795244,14.571429|19.000000,15.135366506153005,0.8923935244345793,True,15.285714285714267,False,15.135366506153005,True,15.11717495987157,True,15.11717495987157,True
508,2,34.440085,14.571429|18.142857,15.213483146067398,0.894208769526002,True,15.285714285714267,False,15.213483146067398,True,15.171749598715873,True,15.173354735152468,True
509,2,33.210559,14.285714|16.857143,15.12359550561796,0.8946397541916632,True,15.285714285714267,False,15.12359550561796,True,15.111824505082915,True,15.096308186195808,True
510,2,34.505326,14.571429|17.714286,15.042268592830373,0.893679489837552,True,15.142857142857125,False,15.042268592830373,True,15.044408774745838,True,15.043338683788104,True
511,2,34.721552,14.428571|18.428571,14.982878544676279,0.8907314959514885,True,15.142857142857125,False,14.982878544676279,True,14.980203317281951,True,14.976457998929892,True
512,2,35.647570,14.571429|19.000000,15.151952915997843,0.8903269105368022,True,15.285714285714267,False,15.151952915997843,True,15.13483146067414,True,15.13590155163187,True
513,2,33.278781,14.428571|16.857143,15.210807918673067,0.8908869654057926,True,15.285714285714267,False,15.210807918673067,True,15.144462279293723,True,15.14232209737826,True
514,2,33.850064,14.571429|17.428571,15.363295880149792,0.8925553435832786,True,15.42857142857141,False,15.363295880149792,True,15.331193151417853,True,15.325307651150329,True
515,2,34.206744,14.285714|18.142857,15.065810593900464,0.8956631163735604,True,15.142857142857125,False,15.065810593900464,True,15.065810593900464,True,15.055109684323149,True
516,2,34.106468,14.285714|17.428571,14.874264312466543,0.8956762653446537,True,14.999999999999982,False,14.874264312466543,True,14.866773675762424,True,14.856072766185108,True
517,2,34.459301,14.571429|17.857143,15.18673087212411,0.8930678079094428,True,15.285714285714267,False,15.18673087212411,True,15.163723916532886,True,15.16051364365969,True
518,2,34.357014,14.571429|18.000000,15.277688603531281,0.89112479989396,True,15.42857142857141,False,15.277688603531281,True,15.243445692883878,True,15.232744783306563,True
519,2,33.788756,14.285714|17.285714,15.10593900481539,0.8971325176797854,True,15.142857142857125,False,15.10593900481539,True,15.074371321562314,True,15.070626003210256,True
520,2,34.544577,14.571429|17.714286,15.148207597645781,0.8914935903008677,True,15.285714285714267,False,15.148207597645781,True,15.144462279293723,True,15.141787051899392,True
521,2,34.474670,14.428571|18.714286,15.32744783306579,0.894427539477901,True,15.42857142857141,False,15.32744783306579,True,15.320492241840538,True,15.321027287319403,True
522,2,33.702905,14.285714|17.000000,14.844836811128928,0.8944735524753862,True,14.999999999999982,False,14.844836811128928,True,14.844836811128928,True,14.842696629213465,True
523,2,34.945411,14.428571|18.428571,14.89299090422684,0.8909430922672974,True,14.999999999999982,False,14.89299090422684,True,14.890850722311379,True,14.890850722311379,True
524,2,34.486110,14.428571|18.000000,15.084002140181898,0.8957315010155985,True,15.142857142857125,False,15.084002140181898,True,15.071161048689122,True,15.065810593900464,True
525,2,34.241567,14.285714|17.428571,14.874264312466543,0.8934428970436414,True,14.999999999999982,False,14.874264312466543,True,14.871589085072213,True,14.871589085072213,True
526,2,34.128866,14.428571|18.000000,15.177635098983394,0.8980936357721409,True,15.285714285714267,False,15.177635098983394,True,15.143392188335989,True,15.145532370251455,True
527,2,33.066337,14.428571|17.142857,15.292669876939522,0.8918474931956253,True,15.42857142857141,False,15.292669876939522,True,15.251471375066863,True,15.23434991974316,True
528,2,34.440085,14.285714|17.714286,14.914927768860336,0.89313460828912,True,14.999999999999982,False,14.914927768860336,True,14.847512038523258,True,14.853397538790782,True
529,2,35.170717,14.428571|18.142857,14.873729266987677,0.8910771815334251,True,14.999999999999982,False,14.873729266987677,True,14.867308721241288,True,14.863563402889229,True
530,2,34.440085,14.571429|17.857143,15.18673087212411,0.8942785456529653,True,15.285714285714267,False,15.18673087212411,True,15.16211878009629,True,15.161583734617425,True
531,2,34.397104,14.571429|18.000000,15.303370786516833,0.8922981803838362,True,15.42857142857141,False,15.303370786516833,True,15.282504012841073,True,15.28036383092561,True
532,2,34.440085,14.428571|18.571429,15.266452648475102,0.8954557516164394,True,15.42857142857141,False,15.266452648475102,True,15.22311396468698,True,15.211342964151935,True
533,2,34.721552,14.571429|17.714286,15.006955591225237,0.8900057493707392,True,15.142857142857125,False,15.006955591225237,True,15.000535045478848,True,14.995719636169055,True
534,2,34.178550,14.428571|17.714286,15.093097913322614,0.8906660293651893,True,15.142857142857125,False,15.093097913322614,True,15.057784911717478,True,15.063670411985001,True
535,2,33.273169,14.571429|17.000000,15.417335473515232,0.890180319742421,True,15.57142857142855,False,15.417335473515232,True,15.403424291064722,True,15.395398608881738,True
536,2,34.544577,14.428571|18.142857,15.193686463349366,0.8953677141201264,True,15.285714285714267,False,15.193686463349366,True,15.166399143927215,True,15.158373461744231,True
537,2,33.298701,14.428571|17.285714,15.338148742643106,0.8906628271482239,True,15.42857142857141,False,15.338148742643106,True,15.286249331193135,True,15.273408239700355,True
538,2,34.474670,14.428571|18.285714,15.093097913322612,0.8930356324135992,True,15.285714285714267,False,15.093097913322612,True,15.067415730337062,True,15.065810593900464,True
539,2,33.912238,14.428571|17.714286,15.228464419475637,0.8917676325174705,True,15.285714285714267,False,15.228464419475637,True,15.223649010165845,True,15.215623327982861,True
540,2,33.453434,14.571429|16.857143,15.256286784376654,0.8908201465170427,True,15.285714285714267,False,15.256286784376654,True,15.136971642589602,True,15.131621187800945,True
541,2,34.440085,14.285714|18.285714,14.974852862493293,0.89020356887454,True,15.142857142857125,False,14.974852862493293,True,14.95666131621186,True,14.95826645264846,True
542,2,34.357014,14.571429|17.571429,15.155698234349902,0.8902026694825625,True,15.285714285714267,False,15.155698234349902,True,15.141252006420528,True,15.136436597110736,True
543,2,34.745373,14.428571|17.285714,14.824505082932031,0.8925491253924763,True,14.85714285714284,False,14.824505082932031,True,14.792402354200089,True,14.79133226324236,True
544,2,34.847898,14.571429|17.857143,15.05136436597109,0.8919681688961898,True,15.142857142857125,False,15.05136436597109,True,15.047084002140165,True,15.031032637774192,True
545,2,33.788756,14.428571|17.571429,15.346709470304955,0.8906074720884701,True,15.42857142857141,False,15.346709470304955,True,15.336543606206508,True,15.325307651150329,True
546,2,34.357014,14.571429|18.285714,15.40609951845905,0.8915854675409111,True,15.57142857142855,False,15.40609951845905,True,15.365436062065259,True,15.355805243445673,True
547,2,34.004559,14.285714|17.571429,15.13483146067414,0.8903942004670562,True,15.285714285714267,False,15.13483146067414,True,15.12734082397002,True,15.118780096308168,True
548,2,33.249658,14.285714|17.285714,15.308186195826627,0.8906120493659546,True,15.42857142857141,False,15.308186195826627,True,15.263242375601907,True,15.263242375601907,True
549,2,34.357014,14.428571|18.000000,15.204387372926682,0.8912125741976719,True,15.285714285714267,False,15.204387372926682,True,15.201177100053487,True,15.194221508828232,True
550,2,33.489547,14.571429|16.857143,15.273408239700355,0.8904450655982199,True,15.285714285714267,False,15.273408239700355,True,15.225254146602444,True,15.218298555377189,True
551,2,34.282406,14.285714|17.714286,15.120385232744765,0.8902838314439779,True,15.285714285714267,False,15.120385232744765,True,15.101658640984466,True,15.108614232209721,True
552,2,34.440085,14.428571|18.714286,15.215088282503995,0.8923635965743404,True,15.42857142857141,False,15.215088282503995,True,15.186730872124112,True,15.187800963081845,True
553,2,34.720990,14.571429|18.571429,15.350454788657018,0.8904509383610075,True,15.42857142857141,False,15.350454788657018,True,15.318352059925076,True,15.31139646869982,True
554,2,34.513921,14.428571|18.142857,15.054574638844285,0.8901897781703084,True,15.142857142857125,False,15.054574638844285,True,15.010700909577297,True,15.0090957731407,True
555,2,34.357014,14.428571|17.714286,15.068485821294791,0.8918427816024478,True,15.142857142857125,False,15.068485821294791,True,15.038523274478313,True,15.040663456393776,True
556,2,33.962568,14.285714|17.571429,15.011771000535028,0.8940956352124723,True,15.142857142857125,False,15.011771000535028,True,15.004815409309773,True,15.00267522739431,True
557,2,34.301092,14.428571|17.857143,15.083467094703032,0.8941037937611274,True,15.142857142857125,False,15.083467094703032,True,15.06260032102727,True,15.055644729802014,True
558,2,34.474670,14.428571|17.571429,15.017121455323684,0.890245048782584,True,15.142857142857125,False,15.017121455323684,True,14.989834135901532,True,14.979668271803085,True
559,2,34.207164,14.285714|17.714286,14.953451043338667,0.8911517719324623,True,14.999999999999982,False,14.953451043338667,True,14.947030497592278,True,14.940609951845891,True
560,2,33.026044,14.285714|16.285714,14.86998394863562,0.8923733088793291,True,14.999999999999982,False,14.86998394863562,True,14.84002140181914,True,14.836811128945945,True
561,2,33.424695,14.285714|17.571429,15.282504012841072,0.8914358389619019,True,15.42857142857141,False,15.282504012841072,True,15.229534510433366,True,15.221508828250382,True
562,2,34.004559,14.428571|17.571429,15.31139646869982,0.8960814608425344,True,15.42857142857141,False,15.31139646869982,True,15.286784376671998,True,15.281968967362207,True
563,2,32.983083,14.285714|16.428571,15.016051364365952,0.8931931698922468,True,15.142857142857125,False,15.016051364365952,True,14.963081861958248,True,14.960406634563922,True
564,2,34.004559,14.285714|17.714286,15.210272873194203,0.8956290086830568,True,15.285714285714267,False,15.210272873194203,True,15.1744248261102,True,15.172819689673604,True
565,2,33.731881,14.428571|17.571429,15.240770465489547,0.890594542370402,True,15.285714285714267,False,15.240770465489547,True,15.216158373461726,True,15.201177100053487,True
566,2,35.676651,14.714286|19.285714,15.347779561262687,0.8920259428315306,True,15.42857142857141,False,15.347779561262687,True,15.274478330658088,True,15.279828785446744,True
567,2,32.512041,14.142857|16.285714,14.929373996789709,0.8953195662618086,True,14.999999999999982,False,14.929373996789709,True,14.88550026752272,True,14.877474585339737,True
568,2,34.720320,14.428571|19.000000,15.25040128410913,0.8929471455734094,True,15.42857142857141,False,15.25040128410913,True,15.237560192616353,True,15.232744783306563,True
569,2,33.249658,14.285714|17.000000,15.14981273408238,0.8952457317694685,True,15.142857142857125,False,15.14981273408238,True,15.071161048689122,True,15.065275548421598,True
570,2,33.635468,14.285714|17.857143,15.262172284644176,0.8958179228456293,True,15.42857142857141,False,15.262172284644176,True,15.246120920278205,True,15.237560192616355,True
571,2,33.962568,14.428571|17.285714,15.209737827715339,0.8903985729726368,True,15.285714285714267,False,15.209737827715339,True,15.197966827180291,True,15.191011235955036,True
572,2,34.106468,14.428571|17.428571,15.248796147672534,0.8917527382213487,True,15.42857142857141,False,15.248796147672534,True,15.238630283574086,True,15.228464419475637,True
573,2,35.078934,14.571429|18.142857,15.039593365436044,0.8903057935574311,True,15.142857142857125,False,15.039593365436044,True,14.991974317816995,True,14.994114499732458,True
574,2,34.315118,14.285714|18.000000,15.078651685393242,0.8925712224304143,True,15.142857142857125,False,15.078651685393242,True,15.07383627608345,True,15.07383627608345,True
575,2,32.932157,14.142857|16.571429,14.888710540395916,0.894974178119542,True,14.999999999999982,False,14.888710540395916,True,14.851257356875317,True,14.850187265917585,True
576,2,34.440085,14.571429|18.000000,15.341894060995166,0.8905856635785336,True,15.42857142857141,False,15.341894060995166,True,15.261102193686446,True,15.261102193686446,True
577,2,35.676651,14.571429|18.857143,15.1011235955056,0.8946081836271559,True,15.285714285714267,False,15.1011235955056,True,15.082932049224166,True,15.075441412520048,True
578,2,32.972834,14.285714|16.857143,15.20064205457462,0.8902647897673113,True,15.285714285714267,False,15.20064205457462,True,15.179775280898859,True,15.166934189406081,True
579,2,34.384626,14.428571|17.714286,14.982343499197414,0.8912070378480017,True,15.142857142857125,False,14.982343499197414,True,14.975922953451025,True,14.968967362225772,True
580,2,34.505326,14.428571|18.142857,15.096308186195808,0.8905024143367826,True,15.285714285714267,False,15.096308186195808,True,15.080256821829835,True,15.080256821829835,True
581,2,34.440085,14.571429|18.285714,15.197431781701425,0.8917244656917853,True,15.285714285714267,False,15.197431781701425,True,15.178170144462262,True,15.17228464419474,True
582,2,34.721552,14.571429|17.857143,15.16211878009629,0.8915478614417696,True,15.285714285714267,False,15.16211878009629,True,15.138041733547334,True,15.13108614232208,True
583,2,34.055530,14.428571|17.285714,15.070626003210256,0.8912574988953336,True,15.142857142857125,False,15.070626003210256,True,15.067950775815925,True,15.06260032102727,True
584,2,33.788756,14.428571|17.714286,15.277688603531281,0.8916180400781784,True,15.42857142857141,False,15.277688603531281,True,15.242375601926145,True,15.240235420010682,True
585,2,34.513921,14.285714|17.714286,14.863563402889229,0.8929155008841303,True,14.999999999999982,False,14.863563402889229,True,14.863563402889229,True,14.863563402889229,True
586,2,33.227282,14.142857|16.857143,14.935794542536097,0.8958609961821846,True,14.999999999999982,False,14.935794542536097,True,14.911717495987142,True,14.911717495987142,True
587,2,33.210559,14.285714|16.000000,14.799357945425342,0.898543624588054,True,14.85714285714284,False,14.799357945425342,True,14.7875869448903,True,14.785981808453702,True
588,2,34.268071,14.428571|18.000000,15.177635098983394,0.8923701507724396,True,15.285714285714267,False,15.177635098983394,True,15.163723916532886,True,15.162653825575156,True
589,2,33.271388,14.428571|16.428571,15.04280363830924,0.8953547179097943,True,15.142857142857125,False,15.04280363830924,True,14.983948635634011,True,14.978598180845353,True
590,2,33.753728,14.428571|17.428571,15.271268057784892,0.8955659974408136,True,15.285714285714267,False,15.271268057784892,True,15.18459069020865,True,15.169074371321544,True
591,2,34.721552,14.285714|18.000000,15.0090957731407,0.8957479164887933,True,15.142857142857125,False,15.0090957731407,True,14.983948635634011,True,14.963081861958248,True
592,2,34.505326,14.428571|18.000000,15.137506688068468,0.8959219880620106,True,15.285714285714267,False,15.137506688068468,True,15.117174959871571,True,15.112894596040645,True
593,2,34.440085,14.428571|18.571429,15.157838416265365,0.8932695378472161,True,15.285714285714267,False,15.157838416265365,True,15.112894596040645,True,15.097378277153542,True
594,2,32.650819,14.142857|16.285714,14.953451043338667,0.892332691373704,True,14.999999999999982,False,14.953451043338667,True,14.897271268057768,True,14.895131086142303,True
595,2,34.384626,14.285714|17.571429,14.950240770465472,0.8941679703379695,True,15.142857142857125,False,14.950240770465472,True,14.950240770465472,True,14.940074906367023,True
596,2,33.962568,14.142857|17.571429,14.939004815409293,0.8949316653161465,True,15.142857142857125,False,14.939004815409293,True,14.922418405564455,True,14.922418405564454,True
597,2,35.170717,14.571429|18.714286,15.036918138041715,0.8918708205976157,True,15.142857142857125,False,15.036918138041715,True,15.037453183520583,True,15.033707865168521,True
598,2,33.249658,14.285714|17.142857,15.131086142322081,0.8954029046113594,True,15.285714285714267,False,15.131086142322081,True,15.080256821829838,True,15.072766185125719,True
599,2,34.721552,14.571429|18.285714,15.197431781701425,0.8931452662553273,True,15.285714285714267,False,15.197431781701425,True,15.179775280898857,True,15.169074371321543,True
600,2,33.210559,14.428571|17.000000,15.218298555377189,0.8936453691063905,True,15.285714285714267,False,15.218298555377189,True,15.192616372391633,True,15.188336008560709,True
601,2,35.698449,14.285714|18.857143,14.953451043338667,0.8947567187345916,True,15.142857142857125,False,14.953451043338667,True,14.932049224184036,True,14.9357945425361,True
602,2,34.288615,14.285714|17.857143,15.101658640984466,0.893270273599569,True,15.285714285714267,False,15.101658640984466,True,15.091492776886017,True,15.095238095238079,True
603,2,34.412473,14.285714|18.285714,14.944890315676814,0.8907952005155017,True,15.142857142857125,False,14.944890315676814,True,14.94060995184589,True,14.936329588014964,True
604,2,34.440085,14.428571|18.714286,15.199036918138024,0.8925493414435054,True,15.285714285714267,False,15.199036918138024,True,15.178170144462262,True,15.168004280363812,True
605,2,34.357014,14.428571|17.857143,15.032102728731925,0.891098251195116,True,15.142857142857125,False,15.032102728731925,True,15.036918138041717,True,15.034242910647388,True
606,2,34.505326,14.571429|18.000000,15.072231139646851,0.8903328980756698,True,15.142857142857125,False,15.072231139646851,True,15.05136436597109,True,15.04761904761903,True
607,2,33.370978,14.571429|17.000000,15.299090422685909,0.8908234086553671,True,15.42857142857141,False,15.299090422685909,True,15.220438737292652,True,15.22043873729265,True
608,2,34.440085,14.428571|18.142857,14.915462814339202,0.8911673090245638,True,14.999999999999982,False,14.915462814339202,True,14.882825040128393,True,14.879079721776334,True
609,2,34.055530,14.428571|17.571429,15.13483146067414,0.8950388198862519,True,15.285714285714267,False,15.13483146067414,True,15.102728731942198,True,15.102728731942198,True
610,2,34.383604,14.285714|18.571429,14.927768860353114,0.8946228606083132,True,14.999999999999982,False,14.927768860353114,True,14.91332263242374,True,14.91439272338147,True
