重复,多因素减仅BMI_区间负对数评分
1174,0.009829508442362364
1175,0.031614461862754475
1176,0.01162948431974622
1177,0.01883642220625952
1178,-0.005327292899020173
1179,0.020084777346818048
1180,0.014359986505881354
1181,0.021539626919590386
1182,0.012886964340667698
1183,0.03125594828569102
1184,0.0055732919217580425
1185,-0.005249392332490682
1186,-0.0040305329314953104
1187,0.021180849140990173
1188,-0.006523207465591051
1189,0.02154620911125268
1190,0.018343492856419348
1191,-0.011275195724069997
1192,0.0016642996050343234
1193,-0.007171859618981756
1194,0.019703662244712084
1195,0.004778731625933422
1196,0.01905664972319334
1197,0.015353955267470062
1198,0.011887972861844644
1199,0.007189931224413587
1200,0.013868041799950341
1201,0.026018197230213633
1202,-0.020457434479141026
1203,0.03599419009768353
1204,0.006984693292354718
1205,0.008892028165626405
1206,0.021222532099099065
1207,0.008486667416346412
1208,0.011454228581175268
1209,0.021429151385835406
1210,0.006007591983749799
1211,0.004839233124430232
1212,0.006697533580206645
1213,0.003434641058425099
1214,-0.009405486798370647
1215,-0.0060316680384107525
1216,0.018611135303303647
1217,-0.006572949853138317
1218,0.004838647705424458
1219,-0.006633410668629031
1220,0.007937662800835632
1221,0.00015095945122636258
1222,-0.004936436818432354
1223,-0.014280771892528637
1224,0.012792579721880977
1225,0.01746779345444629
1226,-0.006535228896254827
1227,0.0007467801726667604
1228,-0.00892442442055573
1229,0.014367453047771095
1230,-0.012642864002592642
1231,0.001027745348630454
1232,-0.007974541565679432
1233,-0.021766715265751736
1234,0.0061974597374487685
1235,-0.004960356086976314
1236,0.03496894975165639
1237,0.007256910947448123
1238,-0.005541285285659841
1239,-0.009987328457577624
1240,0.00902830035761888
1241,0.004930639194924917
1242,-0.017208105689121025
1243,0.008615163131576927
1244,0.0079331434582722
1245,-0.008616287216998319
1246,-0.011751300245131577
1247,-0.006611889779007287
1248,-0.01202405327307211
1249,-0.0006694055531132516
1250,0.001099859157034436
1251,0.014701372777843356
1252,0.02621157872057976
1253,-0.009998345412565654
1254,0.0051625016935605
1255,0.016530033652251877
1256,0.005934534376245732
1257,0.0026864967531015516
1258,0.014042728167670548
1259,-0.006147795948038092
1260,-0.012863728566100853
1261,-0.01138030036196296
1262,0.005534579691749285
1263,0.0034814346802702835
1264,0.0041437590623777535
1265,0.0026658387582026593
1266,-0.016729387904784048
1267,-0.002428079612778578
1268,0.004199622841882244
1269,-0.014852808558442614
1270,-0.0008154337556201568
1271,-0.010410450361351402
1272,-0.005768526665666406
1273,0.0024125126376004303
1274,0.004703439939646444
1275,-0.003721007179115365
1276,0.009342727413460894
1277,0.003739996861165607
1278,0.0021915943432900668
1279,0.006526601524845139
1280,-0.00450699532238333
1281,0.007212376631993838
1282,0.005031561586415742
1283,0.009046764649378725
1284,0.017432011750080932
1285,-0.0020292432105009487
1286,0.007402768138844679
1287,0.004299612179941301
1288,-0.014815328796787363
1289,-0.0081884308114607
1290,-0.016146979313734624
1291,0.017496674445469124
1292,0.0031590172428230512
1293,0.025268258654269904
1294,-0.00870115949452102
1295,-0.014026801010872373
1296,-0.020748647496214728
1297,0.008184668677225193
1298,0.013548406404338296
1299,0.006066684016292095
1300,-0.00936439447152273
1301,-0.0002872141775064605
1302,0.004566006444922881
1303,-0.0004839280379726347
1304,0.013595010138361062
1305,-0.013998597260295233
1306,-0.022340260319051605
1307,0.0023009626999923884
1308,0.007320558647878889
1309,0.002688171198048698
1310,-0.004731166142240631
1311,-0.017334630763583714
1312,-0.028254711454550094
1313,0.020325816950186152
1314,0.0055901861863520315
1315,-0.01600667117287321
1316,0.008762593696587785
1317,0.003427710332784681
1318,0.0020849509542136663
1319,0.01233788505997652
1320,0.022637397286399644
1321,0.028847795502397924
1322,0.004833141337843903
1323,0.011744179824655367
1324,0.006092168786636772
1325,0.009749218985357458
1326,-0.018982071123469665
1327,0.009968454958537145
1328,-0.01863252529610041
1329,-0.0023649827652197997
1330,0.013421581195481525
1331,0.00046786401951405944
1332,-0.008082307636645986
1333,0.005316840349765515
1334,-0.004791227597276694
1335,0.01949924048172097
1336,-0.007662937449854549
1337,0.011714524185619692
1338,-0.012230159323375234
1339,-0.009577578975804031
1340,0.008001084623521563
1341,-0.012011116762523673
1342,-0.010943620723253117
1343,0.0035561136687370628
1344,-0.00800240998174394
1345,-0.0156627409078028
1346,0.008413566301335608
1347,-0.0037532065166305754
1348,0.009500915361011065
1349,0.03309296721828831
1350,0.0006587552053735456
1351,0.02135525994328281
1352,0.005605406010717967
1353,0.0162194674626802
1354,0.008328093116824734
1355,-0.015468941079197135
1356,0.010744604272146905
1357,-0.012739718508640533
1358,0.017193122008867103
1359,-0.004623033397276549
1360,-0.008247780654017966
1361,-0.014866725290117733
1362,-0.0029837438924286462
1363,-0.00017727895908195953
1364,-0.01441844745771499
1365,0.018266570215768153
1366,0.0026697856625527584
1367,0.0065239778097499115
1368,-0.004731534310723107
1369,0.001807791987135295
1370,0.019325819990636872
1371,-0.0014542425801420933
1372,-0.0006948875222115564
1373,-0.00349948031745057
1374,0.006792891556794598
1375,-0.010968626754016539
1376,-0.006890473266295265
1377,0.003356375439812076
1378,-0.004801587735793116
1379,-0.0012947468984090952
1380,0.003431390034009761
1381,0.003603143436946671
1382,-0.00019982034919410887
1383,0.003780547464840871
1384,0.006031126056573965
1385,-0.0028670201271403972
1386,0.01476299474484394
1387,0.011106340444242259
1388,-0.009009046973896947
1389,0.016824800698918112
1390,-0.003907929890280057
1391,-0.018005028320526077
1392,0.0015080887138633873
1393,0.005462496014367796
1394,0.004867877699964689
1395,0.010231533864626446
1396,-0.004362916599261564
1397,0.015913247526012676
1398,-0.00045656941187252056
1399,0.002556361875512441
1400,-0.01427525171370769
1401,0.00019306348724296786
1402,0.00045066910841174573
1403,-0.0047127537336427725
1404,-0.02443854194357179
1405,-0.00660198084365212
1406,0.015319805822306487
1407,-0.003853521781703836
1408,0.00454392360882838
1409,0.012495302230117473
1410,0.012964807814955664
1411,0.017592068139110212
1412,0.008161742452154503
1413,-0.0096291969994972
1414,-0.0007724792210794848
1415,0.005212643072222918
1416,0.001385654479854105
1417,-0.01516029886349135
1418,-0.003211838709425816
1419,0.009977036568421185
1420,-0.006989315932473331
1421,-0.0056634969319346645
1422,-0.0125916238321953
1423,0.018553706305722773
1424,0.01343459331711723
1425,-0.0016299600399713478
1426,-0.008184649746358576
1427,0.010423326157288726
1428,-0.01531555087993842
1429,-0.00916791793890552
1430,0.013585387875266012
1431,0.001254374899613557
1432,0.0013339157332857938
1433,-0.008818274901601846
1434,0.014869189756596008
1435,-0.006389142027842667
1436,-0.02401711136343217
1437,-0.001448440435265815
1438,-0.0005055198184450467
1439,0.009093570627759692
1440,0.002970482046346174
1441,0.001277035814914602
1442,-0.013099193239717956
1443,-0.006806386381806273
1444,0.01331791416183487
1445,0.018347348812296306
1446,-0.00301267529540412
1447,-0.006684634467729954
1448,0.005358247682569708
1449,0.0027665324131137484
1450,-0.010176716526073666
1451,0.030584218460325534
1452,-0.00282845003901295
1453,0.005433957701297608
1454,0.005880882145710641
1455,-0.0006063016407611405
1456,0.012999292332667686
1457,-0.004389320208483653
1458,0.007818711558494753
1459,0.010781723115140978
1460,0.006207350161587325
1461,-0.0021677356805103938
1462,0.011440611000757984
1463,0.0062008459217932025
1464,0.023092432231920566
1465,-0.001911512652338705
1466,-0.006547900924534202
1467,-0.0012268942329524614
1468,0.02898212318354444
1469,0.007009301647507445
1470,0.003998504919915761
1471,0.005514096299080327
1472,-0.0025679576836562675
1473,0.004264291986893374
1474,-0.008639502894450098
1475,-0.005104739693339804
1476,-0.019391132774504195
1477,-0.005908550305569804
1478,0.002568686492619512
1479,0.0038635515475563737
1480,0.004404738942075937
1481,-0.005560390170967769
1482,-0.019947888183945082
1483,0.0003747840897026401
1484,0.02309248481551615
1485,0.018978708665693997
1486,0.016543226215088934
1487,-0.0016166210724601643
1488,0.0011554899929632067
1489,0.00754021898461714
1490,-0.01975096199549608
1491,0.0004890619633119728
1492,0.01474119188686043
1493,0.018302183652194833
1494,-0.005785995666352859
1495,0.010208823692596004
1496,0.007004900264903927
1497,0.01638541609596151
1498,0.003875648150730813
1499,-0.0005001365806209319
1500,0.009641774769204728
1501,-0.0182806932141047
1502,-0.017705625069787304
1503,0.024576357740250323
1504,0.03766050356511153
1505,-0.008598363790027423
1506,0.007738588085637988
1507,-0.0023215975491476643
1508,0.00408006102465873
1509,0.004857943760278608
1510,-0.02270671972967128
1511,0.02228808476961048
1512,-0.006967250491418284
1513,-0.005685660662415573
1514,0.012399865903383694
1515,-0.014834108193876516
1516,0.010668075050357113
1517,0.002907183720009407
1518,0.0031947713986649837
1519,-0.003763902615301549
1520,0.014100362819615572
1521,0.018010439445922677
1522,0.002910399014998996
1523,0.024154401100591874
1524,-0.019492994600987492
1525,-0.0004225342716967471
1526,0.02217844415301268
1527,0.00812188301499341
1528,0.01636743078178242
1529,-0.006709280503886113
1530,0.005790254456743773
1531,-0.0021883227657973963
1532,0.004508506113476368
1533,-0.0051816619721424435
1534,0.006423285921639028
1535,-0.001898994883488116
1536,0.033660780988236993
1537,0.015305860020370304
1538,0.02583951723989347
1539,-0.004693773968211521
1540,0.019595452863970828
1541,0.016101933295510996
1542,-0.007496820485641547
1543,-0.0025743723348153405
1544,0.032001457581223185
1545,0.017527896392648967
1546,0.009856690967322862
1547,-0.0015056837066933291
1548,0.020381503718986782
1549,-0.011643168418357254
1550,-0.01883460426188893
1551,0.005331966150951294
1552,0.02818215948428541
1553,0.0014153600429461643
1554,0.002223835871306251
1555,0.005926881830022397
1556,-0.0027123858649041547
1557,0.017439450042774095
1558,0.011119536527051044
1559,0.00299905249146346
1560,0.02077739769439708
1561,-0.012620001450451336
1562,0.001407017184595205
1563,0.011592057355385602
1564,-0.02273098714236828
1565,0.014131242579650299
1566,0.020243745727922667
1567,0.0003522711767883074
1568,-0.0011838228883905414
1569,-0.009028388573954566
1570,0.0015416465442793252
1571,-0.00160011196578044
1572,0.00918255627426726
1573,-0.008106789955443047
1574,0.011060132948226295
1575,-0.00718096570532272
1576,0.007352176687887821
1577,0.010526122100904717
1578,0.020426322807089434
1579,-0.001719902902109947
1580,0.009934142868010514
1581,0.03269987718863327
1582,0.013293425994690425
1583,0.007809626704630321
1584,0.005407614311728056
1585,-0.004260903799569875
1586,0.01921577988008003
1587,-0.015280669419132462
1588,-0.008373854818344486
1589,-0.023745276029615542
1590,-0.006046798512319733
1591,-0.004668507111189919
1592,0.010025072573837411
1593,-0.003996324687985882
1594,0.009463327580952242
1595,0.013253056638333711
1596,0.024171520310616115
1597,-0.005973847594712665
1598,0.019271349468221666
1599,0.0061246357997250785
1600,-0.0004367822233857357
1601,0.011191488949783616
1602,-0.008844281906371501
1603,0.003586191769970151
1604,-0.020116121887587227
1605,0.01955592321327891
1606,-0.009536492474957387
1607,0.011622041923777355
1608,-0.0063121985632186095
1609,0.003932081424990129
1610,0.017373170558862044
1611,0.014255733884910892
1612,-0.007870515935083509
1613,0.002595759663325801
1614,0.0050842143100938994
1615,0.02300629948434591
1616,0.011480146606789613
1617,0.01719052819512868
1618,0.009173538314416153
1619,0.010829791616220988
1620,-0.01140163958885901
1621,-0.018024665162685565
1622,0.0033860363660024838
1623,0.013551978036293679
1624,-0.00895124172891019
1625,0.0032144620410538213
1626,-0.009384560052924392
1627,-0.01456767979572846
1628,-0.008473929965295906
1629,-0.012759639891598978
1630,-0.0007236797722297189
1631,-0.01356117780968758
1632,-0.0020695049846328486
1633,-0.00483435570746643
1634,0.004887696412706263
1635,0.005895736965334054
1636,-0.008163447466349814
1637,-0.005570767035166024
1638,0.005485436480941061
1639,0.005473454440916794
1640,0.000674292671858621
1641,0.007832848047944476
1642,-0.011704334455780304
1643,-0.006816958467466366
1644,0.005053439580484476
1645,0.017669336818046423
1646,-0.013235551426737182
1647,0.023896831308841023
1648,-0.0005350570045872582
1649,0.005003868439065386
1650,-0.0020046357336813547
1651,-0.001673420285480436
1652,-0.012687617029224399
1653,0.004044521848176533
1654,0.00999069469140408
1655,-0.005768504527808774
1656,0.011306304682612896
1657,0.00461049724156751
1658,0.002384733586443975
1659,-0.0061239331562242495
1660,0.006271577392517692
1661,-0.0082643271728701
1662,0.006611377582892375
1663,0.01070938930129193
1664,-0.0017404929785906713
1665,0.020315499976991988
1666,-0.0059910021291325975
1667,-0.016000595725622506
1668,-0.012933399848935202
1669,0.027218740380064912
1670,0.011858869774736628
1671,0.013499744576980315
1672,0.023886451036667884
1673,0.0008230972458267643
1674,0.00024445887986119125
1675,-0.006999079798973467
1676,-0.007007184221774699
1677,-0.002657390091498367
1678,-0.006313911879868247
1679,0.006670258641911294
1680,0.002271611523846352
1681,0.007445455389597164
1682,0.0005292618883120859
1683,0.025977677816604823
1684,0.010057476930628905
1685,0.0018769988035280479
1686,-0.01548573869971489
1687,0.0068829031745017595
1688,0.01504895350492957
1689,-0.012660462375419079
1690,-0.0017221440771313854
1691,0.01270674590228262
1692,-0.0019974831597395115
1693,0.0013944201887299437
1694,-0.015581145137743033
1695,0.018862224173041984
1696,-0.017242951852339497
1697,0.013329069636761826
1698,-0.022421161519516536
1699,-0.010790311577727049
1700,0.025331971738031072
1701,-0.0018931544978915413
1702,0.005706393185552327
1703,-0.004704647128278522
1704,0.011275112781764011
1705,-0.0012719043224936276
1706,-0.010083055598979514
1707,0.009632567409125619
1708,-0.00252870985215392
1709,-0.02164869038921971
1710,-0.008081318036785103
1711,-0.006527242719706015
1712,0.010971834024160099
1713,-0.002687095486790903
1714,0.0038265902359381097
1715,0.006816578587084438
1716,0.014632341070572263
1717,-0.0022289394745254676
1718,0.016818937336635344
1719,0.013087865306462663
1720,-0.0019836150438244144
1721,-0.013688873931108736
1722,-0.005654013939193849
1723,-0.00016950399601395016
1724,-0.009236999830717251
1725,0.02576027134082964
1726,0.0247744719119566
1727,0.014514309746750104
1728,0.01749946570658955
1729,-0.0022090990405039825
1730,0.017051600546050847
1731,0.005878732316659009
1732,0.012683555577697821
1733,0.002941248785694461
1734,-0.0012515684818936433
1735,0.0084157254137278
1736,-0.0009548925734911903
1737,-0.006333067959464589
1738,-0.012224131077238144
1739,0.01098072133804618
1740,8.34032182290817e-05
1741,0.010513126155726022
1742,-0.01522022399992523
1743,0.011207308764562279
1744,0.002079660625702001
1745,-0.0049028180372932256
1746,0.015379641487360221
1747,0.013164257891686461
1748,0.01112480774287467
1749,-0.005022725288366523
1750,0.0022322854403831194
1751,-0.0122502072552115
1752,0.009320754333874135
1753,-0.0023281837302553446
1754,0.019646304798099215
1755,0.025871319016425552
1756,-0.004383849735166903
1757,0.007917098244610713
1758,0.024364800217674256
1759,-0.003509341313420776
1760,0.016959628907922172
1761,-0.015117923628244436
1762,-0.0024655343556710565
1763,0.007971111299498368
1764,0.005618985167642885
1765,0.010279666871268014
1766,-0.0005743940890202688
1767,0.01535367659666485
1768,-0.009766565506323275
1769,-0.00865517667521438
1770,-0.001662774952338431
1771,0.008598039349047832
1772,-0.010911590149429242
1773,-0.006125118079814984
1774,0.01956650537203903
1775,-0.020817616606418628
1776,0.0110482456272412
1777,0.008963003056702093
1778,-0.004187561083580911
1779,0.010208544352323061
1780,0.013358591669812571
1781,-0.002169729523924881
1782,0.002390177714909951
1783,-0.0033026951041937
1784,0.00910546556348351
1785,0.006653405795998232
1786,-0.022165256387691273
1787,0.007696769603141329
1788,-0.008830890132576548
1789,-0.01989085855393809
1790,0.0002837613842431021
1791,0.009365611049108546
1792,0.02383820937753729
1793,0.001921328549935287
1794,0.010123749845255738
1795,0.013823019162065044
1796,0.01868186166331428
1797,0.012883695726073452
1798,0.014199548835130785
1799,0.007130480861664045
1800,-0.006540616706134827
1801,0.010559499007245152
1802,-0.0036351438090494246
1803,-0.0005381276434115735
1804,-0.0034439405671171488
1805,0.020074046744008346
1806,0.01488603096498283
1807,-0.008504712759576344
1808,0.00019279334784784633
1809,0.014081591523358883
1810,-0.003483637978037272
1811,-0.0014282633839560407
1812,0.018690888342157038
1813,0.0076766192507511325
1814,0.01782551952848773
1815,-0.009750595598747294
1816,-0.0032708879868550856
1817,0.0033219841231084163
1818,-0.015077595027972443
1819,0.017641586329369366
1820,-0.00010316533362809076
1821,0.014300604088315488
1822,0.007513072582219651
1823,-0.004668063217924444
1824,-0.013079708632653175
1825,-0.0035268518298983914
1826,0.0023155660012254054
1827,-0.0077386876995565535
1828,-0.011680208308309629
1829,-0.010358898972444712
1830,0.0028577078706966373
1831,-0.0033156292831739427
1832,0.01469273170989914
1833,-0.0035041481259582017
1834,0.0063580740241611505
1835,-0.0056002959713316045
1836,0.005284848705641049
1837,-9.657572181030307e-05
1838,-0.004936685160352093
1839,0.004668445043858902
1840,0.011624156139191115
1841,-0.013610072532711188
1842,-0.014657336411595685
1843,0.007649376790300012
1844,-0.005143768226387452
1845,-0.010943127372277397
1846,0.015088083174974594
1847,-0.004391614473357518
1848,0.004685515665978533
1849,0.009038068305439403
1850,-0.000952692717578175
1851,0.010472167714650855
1852,0.005792092006884561
1853,-0.010394294168667322
1854,0.020792684634068474
1855,-0.007755155687926998
1856,-0.027816950045254685
1857,0.015777983930278332
1858,0.011230487568137368
1859,-0.013532507770950983
1860,-0.01051310712397143
1861,0.0039031923601861784
1862,-0.0203402737388013
1863,-0.007000862785350369
1864,-0.009370086657817108
1865,-0.009679787032143653
1866,0.006008628893974747
1867,-0.0028086050884984174
1868,0.007563419882009781
1869,-0.003860202089441685
1870,-0.004234561540367036
1871,0.0008464655793675481
1872,0.0024091931520465186
1873,0.023972774308559017
1874,-0.0010353754983184634
1875,-0.005366566058815401
1876,-0.0012079536176628643
1877,-0.015654608560563776
1878,0.006899743600375394
1879,-0.011243316344131764
1880,-0.0007731669945281342
1881,-0.011716656392918908
1882,0.019343935425112996
1883,-0.008314080402401352
1884,-0.011094797759130613
1885,0.005099334227037789
1886,0.032499246723619576
1887,-0.0009967137918351543
1888,-0.011032433463791425
1889,-0.0023723407049445334
1890,0.0166218112838407
1891,0.0004963656391412623
1892,0.04017222553213724
1893,0.0001498986504900093
1894,0.0025106543641971973
1895,-0.007561754181963108
1896,-0.0031670090576689683
1897,-0.009104802812074398
1898,0.003600734674211145
1899,0.015336178057323947
1900,0.0008856422361798551
1901,0.0014307980620424739
1902,0.020354336415188638
1903,-0.004186972364525312
1904,0.0010072196508643585
1905,0.00489981985993756
1906,-0.011831278246458642
1907,0.011603208026187547
1908,0.026014291830720952
1909,-0.010599437758897568
1910,0.006641780262073331
1911,0.0029708355267077506
1912,0.0074962568710459495
1913,-0.0014682748539468326
1914,0.012698109863787409
1915,0.009446901721879446
1916,0.002666914079999075
1917,-0.01240924575053965
1918,0.013524566768459657
1919,-0.00456188216047803
1920,-0.009756939013571083
1921,-0.0009614874801281995
1922,0.004593311247256855
1923,-0.0028324557230723166
1924,0.0019714863429779812
1925,-0.010090632157863537
1926,0.005969568229146136
1927,0.007568404564478836
1928,0.0077378894341580485
1929,0.004747855392068714
1930,0.021318280817671537
1931,0.011229038634646745
1932,0.010446831281250095
1933,0.008788551357135048
1934,0.0005816409470786964
1935,-0.006924207546738466
1936,-0.005869411569763091
1937,-0.0015553125696254248
1938,0.007363007455871195
1939,-0.008616946046261564
1940,-0.008894232117208087
1941,-0.005449682199022808
1942,-0.01603998469248276
1943,0.00380121322972191
1944,0.011929283628305257
1945,0.002919037252003171
1946,0.0017012112584015961
1947,0.004364599792712515
1948,-0.0014470700454128418
1949,0.00445781615327861
1950,0.01842689852806611
1951,-0.00045392449239680066
1952,-0.021276007590946253
1953,0.010468948809731315
1954,0.020267209262024105
1955,-0.010611470257205172
1956,-0.021428929700780235
1957,0.0009227341117008181
1958,-0.005345849065382651
1959,0.003296810246877588
1960,0.021865908922225882
1961,0.005735066881621018
1962,-0.0008179157816245708
1963,0.006089805057268963
1964,-0.004204493423668114
1965,0.007902406502904375
1966,-0.01557310188331081
1967,-0.002066861064629329
1968,0.0012721579327608689
1969,-0.003912184963171384
1970,-0.0005660794869924319
1971,0.006864549384452673
1972,0.006147071533208779
1973,-0.018810211890939007
1974,-0.0007161870783979844
1975,-0.005759635744791082
1976,0.023144224113045623
1977,0.032504615479187385
1978,0.009181823738923272
1979,-6.466133674410616e-06
1980,-0.0029573645168793736
1981,0.0014000615106182423
1982,-0.012876109007534074
1983,0.005265111726774918
1984,-0.002017674279064893
1985,0.014757607620808756
1986,0.001190616495047716
1987,-0.009898656559655255
1988,-0.0036597103082233935
1989,0.005371750908907101
1990,-0.004866034696158423
1991,0.004165036417699682
1992,0.019337533430273945
1993,4.0665176978550695e-05
1994,-0.0007469451380104769
1995,0.007820702005394753
1996,0.021542671067665973
1997,0.010667606205206917
1998,-0.005769625669826428
1999,-0.006900240833970472
2000,0.01564530916549211
2001,0.00012474086650803866
2002,-0.010587562915520786
2003,0.0004079345906659491
2004,0.00956233242816345
2005,0.007730142650458303
2006,0.014195067734978197
2007,0.03174339073776662
2008,0.02423242261218655
2009,0.03185715455577256
2010,-0.006292065510075083
2011,0.015018605588600627
2012,0.0060179343556656965
2013,-0.004196589587009934
2014,0.02016291864728839
2015,0.02091628752844937
2016,0.002081743786604564
2017,0.012556473339918947
2018,-0.015579379766823375
2019,-0.013837129896153636
2020,0.0028761945578188778
2021,-0.009492646001599922
2022,-0.002824705848013679
2023,-0.005432346829451746
2024,-0.006511881827379275
2025,-0.011100788206759976
2026,-0.003103832700225211
2027,-0.0007035621506793442
2028,0.003275712007773381
2029,-0.007286280527446857
2030,-0.008715042978120927
2031,0.029879813055950517
2032,0.004469667590618586
2033,0.015146572555321036
2034,0.017383539737610018
2035,-0.001342833682523979
2036,-0.009466435642466948
2037,0.0070422118945548595
2038,-0.00919546431239143
2039,0.0023626266706636245
2040,0.018077236415850777
2041,-0.00015687639105028842
2042,0.0013017586811170819
2043,-0.008396937785835957
2044,-0.011493071218542837
2045,0.009314776554794586
2046,-0.027058382903830672
2047,-0.0012663374463758592
2048,0.005710066574888055
2049,0.0051581674764895466
2050,-0.0013293788029132732
2051,0.004891187375975851
2052,-0.0006532745974082818
2053,0.0016176896223401265
2054,0.030234369321093843
2055,-0.0030070449178337317
2056,-0.0009935024578778347
2057,-0.007697298286444245
2058,0.00131025990923921
2059,-0.0014959979050510961
2060,0.007672480667694587
2061,-0.0035648342565664168
2062,-0.018047840046185978
2063,-0.010419984671357026
2064,0.008709448466196446
2065,0.020253232772765407
2066,-0.017206870111328564
2067,-0.007239377215035462
2068,0.012751865091252172
2069,0.015805559193624363
2070,0.01638071571240968
2071,0.009449138268480465
2072,-0.0024856486259175656
2073,-0.021271383510894443
2074,0.007300998088325708
2075,-0.019485733943991234
2076,-0.003695742166195688
2077,-0.019998784384621448
2078,0.0018877645775475856
2079,0.003252853361169091
2080,0.01670364256019303
2081,0.0034801946433155816
2082,0.0020733335365433407
2083,-0.014458106844467496
2084,-0.0014175025504001417
2085,0.00752853466672477
2086,0.0178025051316543
2087,0.011498070267318911
2088,0.0014574619550299854
2089,0.0010998920669478933
2090,0.022658086791848175
2091,0.023659114429568303
2092,-0.012980629760988256
2093,0.014435492646486537
2094,0.008946914330175101
2095,0.002541574607136159
2096,-6.12235213010566e-05
2097,-0.009476877062953193
2098,0.01649673145114131
2099,-0.0013254538798087277
2100,0.0035987031335292536
2101,0.0021054541274061586
2102,0.00563781396293438
2103,-0.013437304096196312
2104,0.021663971820197546
2105,-0.01074238732449632
2106,0.009563012185317977
2107,0.003129426893282902
2108,0.013571814208003229
2109,-0.025508626601786707
2110,0.00397431206150412
2111,0.0011560541022925782
2112,-0.009463479278421012
2113,-0.00581967317684688
2114,0.010255119983725098
2115,-0.008131118501627071
2116,0.009934246939576188
2117,-0.005049314033883876
2118,-0.02191298853383598
2119,0.021476981066781142
2120,-0.002807585701381545
2121,0.010209796365094944
2122,0.018244082843710565
2123,0.0017307477605242492
2124,0.0024154485015097185
2125,0.04309437176422628
2126,-0.0030119889779959587
2127,0.0070858692428034985
2128,-0.0038072743466423336
2129,-0.0071827824735118525
2130,0.004351744857907727
2131,0.01583932733733217
2132,-0.008647882834582857
2133,-0.009685274387665154
2134,-0.010269032637225096
2135,0.03572563512550553
2136,-0.0048337649152228514
2137,0.007998288413777489
2138,-0.003153316322304266
2139,-0.0003738798087355392
2140,0.006907679225041657
2141,0.023560359901727678
2142,0.010437435701679154
2143,-0.004285380488832976
2144,0.011030323667587764
2145,0.010202248508443586
2146,-0.0059206307651249864
2147,-0.017453239994098313
2148,-0.014409923284081286
2149,0.025604785100015136
2150,-0.00031473782798003327
2151,-0.008368785497656935
2152,-0.010432860466868714
2153,-0.01758369501669896
2154,-0.007608858097466202
2155,0.010542881427193217
2156,0.0048488963757267085
2157,0.00942398103206291
2158,0.023174687064320375
2159,0.0006318087118782413
2160,-0.007034100630368051
2161,0.01993446427388104
2162,-0.010237783845799087
2163,0.001712084673874093
2164,-0.008586401325043626
2165,-0.0005632034795547526
2166,0.010634703001998536
2167,0.010748975047319356
2168,-0.016021318452710244
2169,0.017136846457496756
2170,0.023049504118581653
2171,-0.01022924635958341
2172,0.05245749131885565
2173,0.012162925079745413
2174,-0.017734089087887112
2175,-0.009869042605662702
2176,0.018488030839753443
2177,-0.004380727563486455
2178,0.013659239964816036
2179,0.007624007385872113
2180,0.011277588381293224
2181,0.0036162394605842698
2182,-0.004775378210466499
2183,0.004977231426359609
2184,-0.0045197555585171955
2185,0.004827595947184226
2186,0.001349015941754306
2187,0.0027922833051738853
2188,-0.007913721585904497
2189,0.017360731036337
2190,0.020607813005851395
2191,0.010600455530353717
2192,-0.004455745818512679
2193,0.002424289819795259
2194,0.009908110884932524
2195,-0.017527164977782006
2196,0.004517054946656563
2197,0.013758959840051313
2198,-0.0005987272410859786
2199,0.013155228435890674
2200,0.010908394758370455
2201,0.017345342759734535
2202,0.0010167037393189896
2203,0.003199968330309711
2204,0.011778972113496792
2205,0.021641206732546665
2206,0.010100277751014691
2207,0.006757768865560233
2208,0.0023736472714660103
2209,0.0015868968612411999
2210,0.015662492195544813
2211,-0.009979237747019015
2212,-0.009490069252109847
2213,0.015068347536631624
2214,0.0027164092992693774
2215,0.013359048780959275
2216,-0.015246288621106628
2217,0.011942446489849498
2218,-0.00663810788041793
2219,0.01682607683942336
2220,0.005590485902198915
2221,0.0017475687013670698
2222,0.03268380880188422
2223,0.00015538742797050668
2224,-0.006320811988713227
2225,-0.001034932225498264
2226,-0.0011184524755619178
2227,0.009272795846310562
2228,-0.00954288344050292
2229,0.006029538248046983
2230,0.016630366469511843
2231,0.007978526247995383
2232,-0.006264867189115085
2233,0.003537185058189114
2234,0.016175623065147096
2235,-0.006042093999070329
2236,-0.00691819301452806
2237,-0.0057132965272175045
2238,-0.009824775886036842
2239,0.0006868518219024312
2240,-0.000955632506266837
2241,0.004893123383076271
2242,0.004633018362786784
2243,0.00997897352751299
2244,-0.007799629989213094
2245,0.005960230582386216
2246,0.01838881729484278
2247,-0.014665078536481656
2248,-0.01307451702798733
2249,0.0009017021387932469
2250,-0.000704484459699565
2251,-0.0028689050465219097
2252,-0.002274944291131908
2253,0.01864584748563822
2254,0.0030167666536765735
2255,-0.0015455680050506361
2256,-0.0017965533635911322
2257,0.001914161048727458
2258,-0.006761291960553208
2259,-0.011744612844505915
2260,-0.00020331000070310655
2261,0.0003505199628017518
2262,0.003275454978304727
2263,0.02159255696839979
2264,0.010962099001168726
2265,0.0070739673039742585
2266,-0.00338534170058777
2267,-0.0031748675995184822
2268,-0.00031391602933395103
2269,0.0031638746981598907
2270,0.013286632877857354
2271,0.005353877416719646
2272,0.0025299997463908864
2273,0.01737106897426235
2274,0.018862309179372528
2275,0.021642473764759015
2276,0.013296302490157935
2277,0.012614623200313023
2278,0.010201072378663984
