outer_fold,label,source,threshold,sensitivity,specificity,f2
0,T13,xgb_inner_oof,0.03417574162947758,0.6111111111111112,0.5218390804597701,0.18900343642611683
0,T13,xgb_inner_oof,0.03435816867178541,0.6111111111111112,0.5264367816091954,0.1903114186851211
0,T13,xgb_inner_oof,0.03452419793456292,0.6111111111111112,0.5310344827586206,0.1916376306620209
0,T13,xgb_inner_oof,0.034663289697872926,0.6111111111111112,0.535632183908046,0.19298245614035087
0,T13,xgb_inner_oof,0.034714963792542346,0.6111111111111112,0.5379310344827586,0.1936619718309859
0,T13,xgb_inner_oof,0.03514157414513204,0.6111111111111112,0.542528735632184,0.1950354609929078
0,T13,xgb_inner_oof,0.03524625344007903,0.6111111111111112,0.5471264367816092,0.19642857142857142
0,T13,xgb_inner_oof,0.03536048848017706,0.6111111111111112,0.5517241379310345,0.19784172661870503
0,T13,xgb_inner_oof,0.03568543887649439,0.6111111111111112,0.5563218390804597,0.19927536231884058
0,T13,xgb_inner_oof,0.03582141793468397,0.6111111111111112,0.5609195402298851,0.20072992700729927
0,T13,xgb_inner_oof,0.03589600187037502,0.6111111111111112,0.5632183908045977,0.20146520146520147
0,T13,xgb_inner_oof,0.03644501052850245,0.6111111111111112,0.5678160919540229,0.2029520295202952
0,T13,xgb_inner_oof,0.036797088487619284,0.6111111111111112,0.5724137931034483,0.20446096654275092
0,T13,xgb_inner_oof,0.03709923902360206,0.6111111111111112,0.5770114942528736,0.20599250936329588
0,T13,xgb_inner_oof,0.037205056855256366,0.6111111111111112,0.5816091954022988,0.20754716981132076
0,T13,xgb_inner_oof,0.037370781262765045,0.6111111111111112,0.5839080459770115,0.20833333333333334
0,T13,xgb_inner_oof,0.03773088409104054,0.6111111111111112,0.5885057471264368,0.2099236641221374
0,T13,xgb_inner_oof,0.03801964378692227,0.6111111111111112,0.593103448275862,0.21153846153846154
0,T13,xgb_inner_oof,0.038159334986223856,0.6111111111111112,0.5977011494252874,0.2131782945736434
0,T13,xgb_inner_oof,0.03864917453260289,0.6111111111111112,0.6022988505747127,0.21484375
0,T13,xgb_inner_oof,0.03879895166451423,0.6111111111111112,0.6068965517241379,0.21653543307086615
0,T13,xgb_inner_oof,0.03888662261197286,0.6111111111111112,0.6091954022988506,0.21739130434782608
0,T13,xgb_inner_oof,0.03933682186430337,0.6111111111111112,0.6137931034482759,0.21912350597609562
0,T13,xgb_inner_oof,0.04001551984914332,0.6111111111111112,0.6183908045977011,0.22088353413654618
0,T13,xgb_inner_oof,0.04055446324859038,0.6111111111111112,0.6229885057471264,0.22267206477732793
0,T13,xgb_inner_oof,0.04102584716446722,0.6111111111111112,0.6275862068965518,0.22448979591836735
0,T13,xgb_inner_oof,0.04136800916638901,0.6111111111111112,0.6298850574712643,0.22540983606557377
0,T13,xgb_inner_oof,0.04162619020356745,0.6111111111111112,0.6344827586206897,0.22727272727272727
0,T13,xgb_inner_oof,0.041781198117653476,0.6111111111111112,0.639080459770115,0.22916666666666666
0,T13,xgb_inner_oof,0.041883377487970004,0.6111111111111112,0.6436781609195402,0.23109243697478993
0,T13,xgb_inner_oof,0.042029801597963545,0.5555555555555556,0.6459770114942529,0.211864406779661
0,T13,xgb_inner_oof,0.042302019295202616,0.5555555555555556,0.6505747126436782,0.21367521367521367
0,T13,xgb_inner_oof,0.04239615393651912,0.5555555555555556,0.6528735632183909,0.2145922746781116
0,T13,xgb_inner_oof,0.04266338757466309,0.5555555555555556,0.6574712643678161,0.21645021645021645
0,T13,xgb_inner_oof,0.04314466446854059,0.5555555555555556,0.6620689655172414,0.2183406113537118
0,T13,xgb_inner_oof,0.04341070044931811,0.5555555555555556,0.6666666666666666,0.22026431718061673
0,T13,xgb_inner_oof,0.04357141231286768,0.5555555555555556,0.671264367816092,0.2222222222222222
0,T13,xgb_inner_oof,0.04372726153519517,0.5555555555555556,0.6758620689655173,0.2242152466367713
0,T13,xgb_inner_oof,0.04401187701013143,0.5555555555555556,0.6781609195402298,0.22522522522522523
